sentence_level_id	audio	start_time	end_time	goldStandard	actual	repeated	runon	nonchild	annotator_id	grade	sound	title	topic	words	__id__	content	time	picture	userId	segment_time
188964190	uid_WU2CHNrkg8hTa41RUFdbv0AtTC42_sid_9JaVWFblrYlOX7TNJfzJ_1741134609.wav	43.67024594001566	55.1282065840228	Swiftly, they flew to fix the dismay.		False	False	False	75324	1st Grade	long a: ai, ay	superheroes	Long Vowel Terms	100.0	9JaVWFblrYlOX7TNJfzJ	"In a faraway land, brave Ray was known for his amazing cape. Each day, Ray would train to save the day. ""Today,"" he said, ""I will make a plan to help!"" Ray's friend, Jay, joined in, eager to play and aid. They set out to find ways to keep the town safe. Way up high, they spotted a fray. Swiftly, they flew to fix the dismay. By day's end, peace was restored. The town cheered and waved as Ray and Jay flew away, promising to always return when the town would need to play it safe again."	2025-03-05	images/story/img-nvARfrFz8F4WYWoktjbiaCS0.png	WU2CHNrkg8hTa41RUFdbv0AtTC42	11.457960644007137
188964190	uid_WU2CHNrkg8hTa41RUFdbv0AtTC42_sid_9JaVWFblrYlOX7TNJfzJ_1741134609.wav	55.265355911855664	62.30853438438231	By day's end, peace was restored.		False	False	False	75324	1st Grade	long a: ai, ay	superheroes	Long Vowel Terms	100.0	9JaVWFblrYlOX7TNJfzJ	"In a faraway land, brave Ray was known for his amazing cape. Each day, Ray would train to save the day. ""Today,"" he said, ""I will make a plan to help!"" Ray's friend, Jay, joined in, eager to play and aid. They set out to find ways to keep the town safe. Way up high, they spotted a fray. Swiftly, they flew to fix the dismay. By day's end, peace was restored. The town cheered and waved as Ray and Jay flew away, promising to always return when the town would need to play it safe again."	2025-03-05	images/story/img-nvARfrFz8F4WYWoktjbiaCS0.png	WU2CHNrkg8hTa41RUFdbv0AtTC42	7.043178472526648
188964190	uid_WU2CHNrkg8hTa41RUFdbv0AtTC42_sid_9JaVWFblrYlOX7TNJfzJ_1741134609.wav	62.42098840703264	80.6276357519709	The town cheered and waved as Ray and Jay flew away, promising to always return when the town would need to play it safe again.		False	False	False	75324	1st Grade	long a: ai, ay	superheroes	Long Vowel Terms	100.0	9JaVWFblrYlOX7TNJfzJ	"In a faraway land, brave Ray was known for his amazing cape. Each day, Ray would train to save the day. ""Today,"" he said, ""I will make a plan to help!"" Ray's friend, Jay, joined in, eager to play and aid. They set out to find ways to keep the town safe. Way up high, they spotted a fray. Swiftly, they flew to fix the dismay. By day's end, peace was restored. The town cheered and waved as Ray and Jay flew away, promising to always return when the town would need to play it safe again."	2025-03-05	images/story/img-nvARfrFz8F4WYWoktjbiaCS0.png	WU2CHNrkg8hTa41RUFdbv0AtTC42	18.20664734493826
188964191	uid_4w6SC0KmlKV4YmJTalgWiZalQHi2_sid_WFBJxSGh2uCXWoF0Nr92_1742511762.wav	2.235312885711557	28.43949239432515	"""Once upon a time, in a faraway land, there lived a group of magical creatures called the 'Whistolots'."		False	False	False	75324	3rd Grade and Higher			3rd Grade and Higher	100.0	WFBJxSGh2uCXWoF0Nr92	"""Once upon a time, in a faraway land, there lived a group of magical creatures called the 'Whistolots'. These creatures had the power to whistle with their long, pointy noses. They lived in a bright, colorful forest filled with all kinds of trees and flowers. One day, a brave Whistolot named Whizzy set out on a journey to find a rare plant called the 'Whisperberry'. This plant was said to have magical powers that could make anyone who ate it, able to whistle beautifully. Whizzy searched high and low, braving through thick bushes and tall trees until he finally found the Whisperberry plant. But as he plucked the berries, he noticed they made a funny noise - a 'th' sound. Amazed by this discovery, Whizzy took the berries back to his village and shared them with his fellow Whistolots. They all ate the berries and soon enough, they were all able to whistle with a 'th' sound. From that day on, the Whistolots were known for their unique 'th' whistles, and all the other animals in the forest were amazed. They all lived happily ever after, whistling with their noses and their mouths."""	2025-03-20	images/story/img-18cqWxah2fV2Yv7anpwnvnwI.png	4w6SC0KmlKV4YmJTalgWiZalQHi2	26.204179508613592
188964191	uid_4w6SC0KmlKV4YmJTalgWiZalQHi2_sid_WFBJxSGh2uCXWoF0Nr92_1742511762.wav	29.324023373902058	46.07046199618786	These creatures had the power to whistle with their long, pointy noses.		False	False	False	75324	3rd Grade and Higher			3rd Grade and Higher	100.0	WFBJxSGh2uCXWoF0Nr92	"""Once upon a time, in a faraway land, there lived a group of magical creatures called the 'Whistolots'. These creatures had the power to whistle with their long, pointy noses. They lived in a bright, colorful forest filled with all kinds of trees and flowers. One day, a brave Whistolot named Whizzy set out on a journey to find a rare plant called the 'Whisperberry'. This plant was said to have magical powers that could make anyone who ate it, able to whistle beautifully. Whizzy searched high and low, braving through thick bushes and tall trees until he finally found the Whisperberry plant. But as he plucked the berries, he noticed they made a funny noise - a 'th' sound. Amazed by this discovery, Whizzy took the berries back to his village and shared them with his fellow Whistolots. They all ate the berries and soon enough, they were all able to whistle with a 'th' sound. From that day on, the Whistolots were known for their unique 'th' whistles, and all the other animals in the forest were amazed. They all lived happily ever after, whistling with their noses and their mouths."""	2025-03-20	images/story/img-18cqWxah2fV2Yv7anpwnvnwI.png	4w6SC0KmlKV4YmJTalgWiZalQHi2	16.7464386222858
188964191	uid_4w6SC0KmlKV4YmJTalgWiZalQHi2_sid_WFBJxSGh2uCXWoF0Nr92_1742511762.wav	48.882838400639166	59.10967114707324	They lived in a bright, colorful forest filled with all kinds of trees and flowers.		False	False	False	75324	3rd Grade and Higher			3rd Grade and Higher	100.0	WFBJxSGh2uCXWoF0Nr92	"""Once upon a time, in a faraway land, there lived a group of magical creatures called the 'Whistolots'. These creatures had the power to whistle with their long, pointy noses. They lived in a bright, colorful forest filled with all kinds of trees and flowers. One day, a brave Whistolot named Whizzy set out on a journey to find a rare plant called the 'Whisperberry'. This plant was said to have magical powers that could make anyone who ate it, able to whistle beautifully. Whizzy searched high and low, braving through thick bushes and tall trees until he finally found the Whisperberry plant. But as he plucked the berries, he noticed they made a funny noise - a 'th' sound. Amazed by this discovery, Whizzy took the berries back to his village and shared them with his fellow Whistolots. They all ate the berries and soon enough, they were all able to whistle with a 'th' sound. From that day on, the Whistolots were known for their unique 'th' whistles, and all the other animals in the forest were amazed. They all lived happily ever after, whistling with their noses and their mouths."""	2025-03-20	images/story/img-18cqWxah2fV2Yv7anpwnvnwI.png	4w6SC0KmlKV4YmJTalgWiZalQHi2	10.226832746434077
188964191	uid_4w6SC0KmlKV4YmJTalgWiZalQHi2_sid_WFBJxSGh2uCXWoF0Nr92_1742511762.wav	59.2730181262075	84.96793540162312	One day, a brave Whistolot named Whizzy set out on a journey to find a rare plant called the 'Whisperberry'.		False	False	False	75324	3rd Grade and Higher			3rd Grade and Higher	100.0	WFBJxSGh2uCXWoF0Nr92	"""Once upon a time, in a faraway land, there lived a group of magical creatures called the 'Whistolots'. These creatures had the power to whistle with their long, pointy noses. They lived in a bright, colorful forest filled with all kinds of trees and flowers. One day, a brave Whistolot named Whizzy set out on a journey to find a rare plant called the 'Whisperberry'. This plant was said to have magical powers that could make anyone who ate it, able to whistle beautifully. Whizzy searched high and low, braving through thick bushes and tall trees until he finally found the Whisperberry plant. But as he plucked the berries, he noticed they made a funny noise - a 'th' sound. Amazed by this discovery, Whizzy took the berries back to his village and shared them with his fellow Whistolots. They all ate the berries and soon enough, they were all able to whistle with a 'th' sound. From that day on, the Whistolots were known for their unique 'th' whistles, and all the other animals in the forest were amazed. They all lived happily ever after, whistling with their noses and their mouths."""	2025-03-20	images/story/img-18cqWxah2fV2Yv7anpwnvnwI.png	4w6SC0KmlKV4YmJTalgWiZalQHi2	25.69491727541562
188964191	uid_4w6SC0KmlKV4YmJTalgWiZalQHi2_sid_WFBJxSGh2uCXWoF0Nr92_1742511762.wav	85.30882982650425	102.56661008611175	This plant was said to have magical powers that could make anyone who ate it, able to whistle beautifully.		False	False	False	75324	3rd Grade and Higher			3rd Grade and Higher	100.0	WFBJxSGh2uCXWoF0Nr92	"""Once upon a time, in a faraway land, there lived a group of magical creatures called the 'Whistolots'. These creatures had the power to whistle with their long, pointy noses. They lived in a bright, colorful forest filled with all kinds of trees and flowers. One day, a brave Whistolot named Whizzy set out on a journey to find a rare plant called the 'Whisperberry'. This plant was said to have magical powers that could make anyone who ate it, able to whistle beautifully. Whizzy searched high and low, braving through thick bushes and tall trees until he finally found the Whisperberry plant. But as he plucked the berries, he noticed they made a funny noise - a 'th' sound. Amazed by this discovery, Whizzy took the berries back to his village and shared them with his fellow Whistolots. They all ate the berries and soon enough, they were all able to whistle with a 'th' sound. From that day on, the Whistolots were known for their unique 'th' whistles, and all the other animals in the forest were amazed. They all lived happily ever after, whistling with their noses and their mouths."""	2025-03-20	images/story/img-18cqWxah2fV2Yv7anpwnvnwI.png	4w6SC0KmlKV4YmJTalgWiZalQHi2	17.2577802596075
188964191	uid_4w6SC0KmlKV4YmJTalgWiZalQHi2_sid_WFBJxSGh2uCXWoF0Nr92_1742511762.wav	103.79721423504236	133.95020307673133	Whizzy searched high and low, braving through thick bushes and tall trees until he finally found the Whisperberry plant.		False	False	False	75324	3rd Grade and Higher			3rd Grade and Higher	100.0	WFBJxSGh2uCXWoF0Nr92	"""Once upon a time, in a faraway land, there lived a group of magical creatures called the 'Whistolots'. These creatures had the power to whistle with their long, pointy noses. They lived in a bright, colorful forest filled with all kinds of trees and flowers. One day, a brave Whistolot named Whizzy set out on a journey to find a rare plant called the 'Whisperberry'. This plant was said to have magical powers that could make anyone who ate it, able to whistle beautifully. Whizzy searched high and low, braving through thick bushes and tall trees until he finally found the Whisperberry plant. But as he plucked the berries, he noticed they made a funny noise - a 'th' sound. Amazed by this discovery, Whizzy took the berries back to his village and shared them with his fellow Whistolots. They all ate the berries and soon enough, they were all able to whistle with a 'th' sound. From that day on, the Whistolots were known for their unique 'th' whistles, and all the other animals in the forest were amazed. They all lived happily ever after, whistling with their noses and their mouths."""	2025-03-20	images/story/img-18cqWxah2fV2Yv7anpwnvnwI.png	4w6SC0KmlKV4YmJTalgWiZalQHi2	30.152988841688966
188964191	uid_4w6SC0KmlKV4YmJTalgWiZalQHi2_sid_WFBJxSGh2uCXWoF0Nr92_1742511762.wav	134.5183569837758	164.73012538886647	But as he plucked the berries, he noticed they made a funny noise - a 'th' sound.		False	False	False	75324	3rd Grade and Higher			3rd Grade and Higher	100.0	WFBJxSGh2uCXWoF0Nr92	"""Once upon a time, in a faraway land, there lived a group of magical creatures called the 'Whistolots'. These creatures had the power to whistle with their long, pointy noses. They lived in a bright, colorful forest filled with all kinds of trees and flowers. One day, a brave Whistolot named Whizzy set out on a journey to find a rare plant called the 'Whisperberry'. This plant was said to have magical powers that could make anyone who ate it, able to whistle beautifully. Whizzy searched high and low, braving through thick bushes and tall trees until he finally found the Whisperberry plant. But as he plucked the berries, he noticed they made a funny noise - a 'th' sound. Amazed by this discovery, Whizzy took the berries back to his village and shared them with his fellow Whistolots. They all ate the berries and soon enough, they were all able to whistle with a 'th' sound. From that day on, the Whistolots were known for their unique 'th' whistles, and all the other animals in the forest were amazed. They all lived happily ever after, whistling with their noses and their mouths."""	2025-03-20	images/story/img-18cqWxah2fV2Yv7anpwnvnwI.png	4w6SC0KmlKV4YmJTalgWiZalQHi2	30.21176840509068
188964191	uid_4w6SC0KmlKV4YmJTalgWiZalQHi2_sid_WFBJxSGh2uCXWoF0Nr92_1742511762.wav	164.95028983935964	195.18336414600535	Amazed by this discovery, Whizzy took the berries back to his village and shared them with his fellow Whistolots.		False	False	False	75324	3rd Grade and Higher			3rd Grade and Higher	100.0	WFBJxSGh2uCXWoF0Nr92	"""Once upon a time, in a faraway land, there lived a group of magical creatures called the 'Whistolots'. These creatures had the power to whistle with their long, pointy noses. They lived in a bright, colorful forest filled with all kinds of trees and flowers. One day, a brave Whistolot named Whizzy set out on a journey to find a rare plant called the 'Whisperberry'. This plant was said to have magical powers that could make anyone who ate it, able to whistle beautifully. Whizzy searched high and low, braving through thick bushes and tall trees until he finally found the Whisperberry plant. But as he plucked the berries, he noticed they made a funny noise - a 'th' sound. Amazed by this discovery, Whizzy took the berries back to his village and shared them with his fellow Whistolots. They all ate the berries and soon enough, they were all able to whistle with a 'th' sound. From that day on, the Whistolots were known for their unique 'th' whistles, and all the other animals in the forest were amazed. They all lived happily ever after, whistling with their noses and their mouths."""	2025-03-20	images/story/img-18cqWxah2fV2Yv7anpwnvnwI.png	4w6SC0KmlKV4YmJTalgWiZalQHi2	30.233074306645705
188964191	uid_4w6SC0KmlKV4YmJTalgWiZalQHi2_sid_WFBJxSGh2uCXWoF0Nr92_1742511762.wav	196.57534277875516	219.1809043286855	They all ate the berries and soon enough, they were all able to whistle with a 'th' sound.		False	False	False	75324	3rd Grade and Higher			3rd Grade and Higher	100.0	WFBJxSGh2uCXWoF0Nr92	"""Once upon a time, in a faraway land, there lived a group of magical creatures called the 'Whistolots'. These creatures had the power to whistle with their long, pointy noses. They lived in a bright, colorful forest filled with all kinds of trees and flowers. One day, a brave Whistolot named Whizzy set out on a journey to find a rare plant called the 'Whisperberry'. This plant was said to have magical powers that could make anyone who ate it, able to whistle beautifully. Whizzy searched high and low, braving through thick bushes and tall trees until he finally found the Whisperberry plant. But as he plucked the berries, he noticed they made a funny noise - a 'th' sound. Amazed by this discovery, Whizzy took the berries back to his village and shared them with his fellow Whistolots. They all ate the berries and soon enough, they were all able to whistle with a 'th' sound. From that day on, the Whistolots were known for their unique 'th' whistles, and all the other animals in the forest were amazed. They all lived happily ever after, whistling with their noses and their mouths."""	2025-03-20	images/story/img-18cqWxah2fV2Yv7anpwnvnwI.png	4w6SC0KmlKV4YmJTalgWiZalQHi2	22.605561549930343
188964191	uid_4w6SC0KmlKV4YmJTalgWiZalQHi2_sid_WFBJxSGh2uCXWoF0Nr92_1742511762.wav	220.82145874842593	249.90401437109784	From that day on, the Whistolots were known for their unique 'th' whistles, and all the other animals in the forest were amazed.		False	False	False	75324	3rd Grade and Higher			3rd Grade and Higher	100.0	WFBJxSGh2uCXWoF0Nr92	"""Once upon a time, in a faraway land, there lived a group of magical creatures called the 'Whistolots'. These creatures had the power to whistle with their long, pointy noses. They lived in a bright, colorful forest filled with all kinds of trees and flowers. One day, a brave Whistolot named Whizzy set out on a journey to find a rare plant called the 'Whisperberry'. This plant was said to have magical powers that could make anyone who ate it, able to whistle beautifully. Whizzy searched high and low, braving through thick bushes and tall trees until he finally found the Whisperberry plant. But as he plucked the berries, he noticed they made a funny noise - a 'th' sound. Amazed by this discovery, Whizzy took the berries back to his village and shared them with his fellow Whistolots. They all ate the berries and soon enough, they were all able to whistle with a 'th' sound. From that day on, the Whistolots were known for their unique 'th' whistles, and all the other animals in the forest were amazed. They all lived happily ever after, whistling with their noses and their mouths."""	2025-03-20	images/story/img-18cqWxah2fV2Yv7anpwnvnwI.png	4w6SC0KmlKV4YmJTalgWiZalQHi2	29.08255562267192
188964191	uid_4w6SC0KmlKV4YmJTalgWiZalQHi2_sid_WFBJxSGh2uCXWoF0Nr92_1742511762.wav	250.36564917363918	262.01997732426304	"They all lived happily ever after, whistling with their noses and their mouths."""		False	False	False	75324	3rd Grade and Higher			3rd Grade and Higher	100.0	WFBJxSGh2uCXWoF0Nr92	"""Once upon a time, in a faraway land, there lived a group of magical creatures called the 'Whistolots'. These creatures had the power to whistle with their long, pointy noses. They lived in a bright, colorful forest filled with all kinds of trees and flowers. One day, a brave Whistolot named Whizzy set out on a journey to find a rare plant called the 'Whisperberry'. This plant was said to have magical powers that could make anyone who ate it, able to whistle beautifully. Whizzy searched high and low, braving through thick bushes and tall trees until he finally found the Whisperberry plant. But as he plucked the berries, he noticed they made a funny noise - a 'th' sound. Amazed by this discovery, Whizzy took the berries back to his village and shared them with his fellow Whistolots. They all ate the berries and soon enough, they were all able to whistle with a 'th' sound. From that day on, the Whistolots were known for their unique 'th' whistles, and all the other animals in the forest were amazed. They all lived happily ever after, whistling with their noses and their mouths."""	2025-03-20	images/story/img-18cqWxah2fV2Yv7anpwnvnwI.png	4w6SC0KmlKV4YmJTalgWiZalQHi2	11.654328150623854
188964192	uid_tHP0GvI5hccNGBzYfgE2pkEHXiW2_sid_rLPnR4znaTm5MBeGpUC3_1743543079.wav	0.3905784166776217	4.245676806659733	Sam has a big bag.		False	False	False	75324	Kindergarten	CVC practice short a, short i	chocolate	Alphabet	100.0	rLPnR4znaTm5MBeGpUC3	"Sam has a big bag. The bag has a cap and a bat. Sam is at the mat. The mat is red. Sam can sit on the mat. A cat is at the mat. The cat has a tan. Sam and the cat nap. Nap is fun. Sam taps the bat. Tap, tap, tap! The cat naps. Sam gives the cat a cap. The cat is glad.  This story focuses on CVC words with short ""a"" and ""i"" sounds while avoiding any forbidden sounds."	2025-04-01	images/story/img-u6nFHYgC6NnjL4oNtGgExsfe.png	tHP0GvI5hccNGBzYfgE2pkEHXiW2	3.8550983899821114
188964192	uid_tHP0GvI5hccNGBzYfgE2pkEHXiW2_sid_rLPnR4znaTm5MBeGpUC3_1743543079.wav	5.0834827730182255	14.56469923097887	The bag has a cap and a bat.		False	False	False	75324	Kindergarten	CVC practice short a, short i	chocolate	Alphabet	100.0	rLPnR4znaTm5MBeGpUC3	"Sam has a big bag. The bag has a cap and a bat. Sam is at the mat. The mat is red. Sam can sit on the mat. A cat is at the mat. The cat has a tan. Sam and the cat nap. Nap is fun. Sam taps the bat. Tap, tap, tap! The cat naps. Sam gives the cat a cap. The cat is glad.  This story focuses on CVC words with short ""a"" and ""i"" sounds while avoiding any forbidden sounds."	2025-04-01	images/story/img-u6nFHYgC6NnjL4oNtGgExsfe.png	tHP0GvI5hccNGBzYfgE2pkEHXiW2	9.481216457960645
188964192	uid_tHP0GvI5hccNGBzYfgE2pkEHXiW2_sid_rLPnR4znaTm5MBeGpUC3_1743543079.wav	15.963028854888753	22.38521132358285	Sam is at the mat.		False	False	False	75324	Kindergarten	CVC practice short a, short i	chocolate	Alphabet	100.0	rLPnR4znaTm5MBeGpUC3	"Sam has a big bag. The bag has a cap and a bat. Sam is at the mat. The mat is red. Sam can sit on the mat. A cat is at the mat. The cat has a tan. Sam and the cat nap. Nap is fun. Sam taps the bat. Tap, tap, tap! The cat naps. Sam gives the cat a cap. The cat is glad.  This story focuses on CVC words with short ""a"" and ""i"" sounds while avoiding any forbidden sounds."	2025-04-01	images/story/img-u6nFHYgC6NnjL4oNtGgExsfe.png	tHP0GvI5hccNGBzYfgE2pkEHXiW2	6.422182468694098
188964192	uid_tHP0GvI5hccNGBzYfgE2pkEHXiW2_sid_rLPnR4znaTm5MBeGpUC3_1743543079.wav	22.92486583184258	26.824686940966014	The mat is red.		False	False	False	75324	Kindergarten	CVC practice short a, short i	chocolate	Alphabet	100.0	rLPnR4znaTm5MBeGpUC3	"Sam has a big bag. The bag has a cap and a bat. Sam is at the mat. The mat is red. Sam can sit on the mat. A cat is at the mat. The cat has a tan. Sam and the cat nap. Nap is fun. Sam taps the bat. Tap, tap, tap! The cat naps. Sam gives the cat a cap. The cat is glad.  This story focuses on CVC words with short ""a"" and ""i"" sounds while avoiding any forbidden sounds."	2025-04-01	images/story/img-u6nFHYgC6NnjL4oNtGgExsfe.png	tHP0GvI5hccNGBzYfgE2pkEHXiW2	3.899821109123433
188964192	uid_tHP0GvI5hccNGBzYfgE2pkEHXiW2_sid_rLPnR4znaTm5MBeGpUC3_1743543079.wav	27.456768766072233	32.412046046930904	Sam can sit on the mat.		False	False	False	75324	Kindergarten	CVC practice short a, short i	chocolate	Alphabet	100.0	rLPnR4znaTm5MBeGpUC3	"Sam has a big bag. The bag has a cap and a bat. Sam is at the mat. The mat is red. Sam can sit on the mat. A cat is at the mat. The cat has a tan. Sam and the cat nap. Nap is fun. Sam taps the bat. Tap, tap, tap! The cat naps. Sam gives the cat a cap. The cat is glad.  This story focuses on CVC words with short ""a"" and ""i"" sounds while avoiding any forbidden sounds."	2025-04-01	images/story/img-u6nFHYgC6NnjL4oNtGgExsfe.png	tHP0GvI5hccNGBzYfgE2pkEHXiW2	4.95527728085867
188964192	uid_tHP0GvI5hccNGBzYfgE2pkEHXiW2_sid_rLPnR4znaTm5MBeGpUC3_1743543079.wav	34.004174848362034	38.896840322422854	A cat is at the mat.		False	False	False	75324	Kindergarten	CVC practice short a, short i	chocolate	Alphabet	100.0	rLPnR4znaTm5MBeGpUC3	"Sam has a big bag. The bag has a cap and a bat. Sam is at the mat. The mat is red. Sam can sit on the mat. A cat is at the mat. The cat has a tan. Sam and the cat nap. Nap is fun. Sam taps the bat. Tap, tap, tap! The cat naps. Sam gives the cat a cap. The cat is glad.  This story focuses on CVC words with short ""a"" and ""i"" sounds while avoiding any forbidden sounds."	2025-04-01	images/story/img-u6nFHYgC6NnjL4oNtGgExsfe.png	tHP0GvI5hccNGBzYfgE2pkEHXiW2	4.89266547406082
188964192	uid_tHP0GvI5hccNGBzYfgE2pkEHXiW2_sid_rLPnR4znaTm5MBeGpUC3_1743543079.wav	39.92844364937389	46.67262969588552	The cat has a tan.		False	False	False	75324	Kindergarten	CVC practice short a, short i	chocolate	Alphabet	100.0	rLPnR4znaTm5MBeGpUC3	"Sam has a big bag. The bag has a cap and a bat. Sam is at the mat. The mat is red. Sam can sit on the mat. A cat is at the mat. The cat has a tan. Sam and the cat nap. Nap is fun. Sam taps the bat. Tap, tap, tap! The cat naps. Sam gives the cat a cap. The cat is glad.  This story focuses on CVC words with short ""a"" and ""i"" sounds while avoiding any forbidden sounds."	2025-04-01	images/story/img-u6nFHYgC6NnjL4oNtGgExsfe.png	tHP0GvI5hccNGBzYfgE2pkEHXiW2	6.744186046511629
188964192	uid_tHP0GvI5hccNGBzYfgE2pkEHXiW2_sid_rLPnR4znaTm5MBeGpUC3_1743543079.wav	46.96779964221825	51.1449016100179	Sam and the cat nap.		False	False	False	75324	Kindergarten	CVC practice short a, short i	chocolate	Alphabet	100.0	rLPnR4znaTm5MBeGpUC3	"Sam has a big bag. The bag has a cap and a bat. Sam is at the mat. The mat is red. Sam can sit on the mat. A cat is at the mat. The cat has a tan. Sam and the cat nap. Nap is fun. Sam taps the bat. Tap, tap, tap! The cat naps. Sam gives the cat a cap. The cat is glad.  This story focuses on CVC words with short ""a"" and ""i"" sounds while avoiding any forbidden sounds."	2025-04-01	images/story/img-u6nFHYgC6NnjL4oNtGgExsfe.png	tHP0GvI5hccNGBzYfgE2pkEHXiW2	4.1771019677996435
188964192	uid_tHP0GvI5hccNGBzYfgE2pkEHXiW2_sid_rLPnR4znaTm5MBeGpUC3_1743543079.wav	53.604651162790695	58.20214669051878	Nap is fun.		False	False	False	75324	Kindergarten	CVC practice short a, short i	chocolate	Alphabet	100.0	rLPnR4znaTm5MBeGpUC3	"Sam has a big bag. The bag has a cap and a bat. Sam is at the mat. The mat is red. Sam can sit on the mat. A cat is at the mat. The cat has a tan. Sam and the cat nap. Nap is fun. Sam taps the bat. Tap, tap, tap! The cat naps. Sam gives the cat a cap. The cat is glad.  This story focuses on CVC words with short ""a"" and ""i"" sounds while avoiding any forbidden sounds."	2025-04-01	images/story/img-u6nFHYgC6NnjL4oNtGgExsfe.png	tHP0GvI5hccNGBzYfgE2pkEHXiW2	4.597495527728086
188964192	uid_tHP0GvI5hccNGBzYfgE2pkEHXiW2_sid_rLPnR4znaTm5MBeGpUC3_1743543079.wav	58.53309481216458	65.68872987477639	Sam taps the bat.		False	False	False	75324	Kindergarten	CVC practice short a, short i	chocolate	Alphabet	100.0	rLPnR4znaTm5MBeGpUC3	"Sam has a big bag. The bag has a cap and a bat. Sam is at the mat. The mat is red. Sam can sit on the mat. A cat is at the mat. The cat has a tan. Sam and the cat nap. Nap is fun. Sam taps the bat. Tap, tap, tap! The cat naps. Sam gives the cat a cap. The cat is glad.  This story focuses on CVC words with short ""a"" and ""i"" sounds while avoiding any forbidden sounds."	2025-04-01	images/story/img-u6nFHYgC6NnjL4oNtGgExsfe.png	tHP0GvI5hccNGBzYfgE2pkEHXiW2	7.1556350626118075
188964192	uid_tHP0GvI5hccNGBzYfgE2pkEHXiW2_sid_rLPnR4znaTm5MBeGpUC3_1743543079.wav	68.63744636767666	71.41025495443874	Tap, tap, tap!		False	False	False	75324	Kindergarten	CVC practice short a, short i	chocolate	Alphabet	100.0	rLPnR4znaTm5MBeGpUC3	"Sam has a big bag. The bag has a cap and a bat. Sam is at the mat. The mat is red. Sam can sit on the mat. A cat is at the mat. The cat has a tan. Sam and the cat nap. Nap is fun. Sam taps the bat. Tap, tap, tap! The cat naps. Sam gives the cat a cap. The cat is glad.  This story focuses on CVC words with short ""a"" and ""i"" sounds while avoiding any forbidden sounds."	2025-04-01	images/story/img-u6nFHYgC6NnjL4oNtGgExsfe.png	tHP0GvI5hccNGBzYfgE2pkEHXiW2	2.772808586762082
188964192	uid_tHP0GvI5hccNGBzYfgE2pkEHXiW2_sid_rLPnR4znaTm5MBeGpUC3_1743543079.wav	73.20512966094589	75.37865381121424	The cat naps.		False	False	False	75324	Kindergarten	CVC practice short a, short i	chocolate	Alphabet	100.0	rLPnR4znaTm5MBeGpUC3	"Sam has a big bag. The bag has a cap and a bat. Sam is at the mat. The mat is red. Sam can sit on the mat. A cat is at the mat. The cat has a tan. Sam and the cat nap. Nap is fun. Sam taps the bat. Tap, tap, tap! The cat naps. Sam gives the cat a cap. The cat is glad.  This story focuses on CVC words with short ""a"" and ""i"" sounds while avoiding any forbidden sounds."	2025-04-01	images/story/img-u6nFHYgC6NnjL4oNtGgExsfe.png	tHP0GvI5hccNGBzYfgE2pkEHXiW2	2.1735241502683493
188964192	uid_tHP0GvI5hccNGBzYfgE2pkEHXiW2_sid_rLPnR4znaTm5MBeGpUC3_1743543079.wav	76.14788021299195	83.12462439903847	Sam gives the cat a cap.		False	False	False	75324	Kindergarten	CVC practice short a, short i	chocolate	Alphabet	100.0	rLPnR4znaTm5MBeGpUC3	"Sam has a big bag. The bag has a cap and a bat. Sam is at the mat. The mat is red. Sam can sit on the mat. A cat is at the mat. The cat has a tan. Sam and the cat nap. Nap is fun. Sam taps the bat. Tap, tap, tap! The cat naps. Sam gives the cat a cap. The cat is glad.  This story focuses on CVC words with short ""a"" and ""i"" sounds while avoiding any forbidden sounds."	2025-04-01	images/story/img-u6nFHYgC6NnjL4oNtGgExsfe.png	tHP0GvI5hccNGBzYfgE2pkEHXiW2	6.976744186046517
188964192	uid_tHP0GvI5hccNGBzYfgE2pkEHXiW2_sid_rLPnR4znaTm5MBeGpUC3_1743543079.wav	84.06386404293382	91.40733452593918	The cat is glad.		False	False	False	75324	Kindergarten	CVC practice short a, short i	chocolate	Alphabet	100.0	rLPnR4znaTm5MBeGpUC3	"Sam has a big bag. The bag has a cap and a bat. Sam is at the mat. The mat is red. Sam can sit on the mat. A cat is at the mat. The cat has a tan. Sam and the cat nap. Nap is fun. Sam taps the bat. Tap, tap, tap! The cat naps. Sam gives the cat a cap. The cat is glad.  This story focuses on CVC words with short ""a"" and ""i"" sounds while avoiding any forbidden sounds."	2025-04-01	images/story/img-u6nFHYgC6NnjL4oNtGgExsfe.png	tHP0GvI5hccNGBzYfgE2pkEHXiW2	7.343470483005362
