,sentence_level_id,audio,start_time,end_time,goldStandard,actual,repeated,runon,nonchild,annotator_id,grade,sound,title,topic,words,__id__,content,time,picture,userId,segment_time,original_audio_name,ordered_sentences,issues
1978,190669721,uid_EfKQNmht2ebtDnNadrezErlhcDF3_sid_jz3KP00mqLL8lsiR3aHj_1743543984.wav,18.147875814641672,26.025547148466284,"After lessons, the children played in a wide yard with swings and slides.",,False,False,False,75324,1st Grade,schools from long ago,,R-Controlled Vowels,100.0,jz3KP00mqLL8lsiR3aHj,"Long ago, in a small school far away, children learned every day. They sat in a large room with a big blackboard. The teacher taught them to write words and read stories. After lessons, the children played in a wide yard with swings and slides. They liked to race from one tree to another. When the bell rang, they turned to the classroom for one last story. At day's end, the teacher gave each child a note to show their parents. Then, they walked to their homes with bright smiles and stories to tell.",2025-04-01,images/story/img-FbplhL3kaSHvFxHEXdgsC4tR.png,EfKQNmht2ebtDnNadrezErlhcDF3,7.877671333824612,uid_EfKQNmht2ebtDnNadrezErlhcDF3_sid_jz3KP00mqLL8lsiR3aHj_1743543984.wav,"['Long ago, in a small school far away, children learned every day.', 'They sat in a large room with a big blackboard.', 'The teacher taught them to write words and read stories.', 'After lessons, the children played in a wide yard with swings and slides.', 'They liked to race from one tree to another.', 'When the bell rang, they turned to the classroom for one last story.', ""At day's end, the teacher gave each child a note to show their parents."", 'Then, they walked to their homes with bright smiles and stories to tell.']",
1979,190669721,uid_EfKQNmht2ebtDnNadrezErlhcDF3_sid_jz3KP00mqLL8lsiR3aHj_1743543984.wav,26.87791637400976,30.24563929221168,They liked to race from one tree to another.,,False,False,False,75324,1st Grade,schools from long ago,,R-Controlled Vowels,100.0,jz3KP00mqLL8lsiR3aHj,"Long ago, in a small school far away, children learned every day. They sat in a large room with a big blackboard. The teacher taught them to write words and read stories. After lessons, the children played in a wide yard with swings and slides. They liked to race from one tree to another. When the bell rang, they turned to the classroom for one last story. At day's end, the teacher gave each child a note to show their parents. Then, they walked to their homes with bright smiles and stories to tell.",2025-04-01,images/story/img-FbplhL3kaSHvFxHEXdgsC4tR.png,EfKQNmht2ebtDnNadrezErlhcDF3,3.367722918201917,uid_EfKQNmht2ebtDnNadrezErlhcDF3_sid_jz3KP00mqLL8lsiR3aHj_1743543984.wav,"['Long ago, in a small school far away, children learned every day.', 'They sat in a large room with a big blackboard.', 'The teacher taught them to write words and read stories.', 'After lessons, the children played in a wide yard with swings and slides.', 'They liked to race from one tree to another.', 'When the bell rang, they turned to the classroom for one last story.', ""At day's end, the teacher gave each child a note to show their parents."", 'Then, they walked to their homes with bright smiles and stories to tell.']",
1980,190669721,uid_EfKQNmht2ebtDnNadrezErlhcDF3_sid_jz3KP00mqLL8lsiR3aHj_1743543984.wav,30.94079958663412,37.54359988140199,"When the bell rang, they turned to the classroom for one last story.",,False,False,False,75324,1st Grade,schools from long ago,,R-Controlled Vowels,100.0,jz3KP00mqLL8lsiR3aHj,"Long ago, in a small school far away, children learned every day. They sat in a large room with a big blackboard. The teacher taught them to write words and read stories. After lessons, the children played in a wide yard with swings and slides. They liked to race from one tree to another. When the bell rang, they turned to the classroom for one last story. At day's end, the teacher gave each child a note to show their parents. Then, they walked to their homes with bright smiles and stories to tell.",2025-04-01,images/story/img-FbplhL3kaSHvFxHEXdgsC4tR.png,EfKQNmht2ebtDnNadrezErlhcDF3,6.602800294767867,uid_EfKQNmht2ebtDnNadrezErlhcDF3_sid_jz3KP00mqLL8lsiR3aHj_1743543984.wav,"['Long ago, in a small school far away, children learned every day.', 'They sat in a large room with a big blackboard.', 'The teacher taught them to write words and read stories.', 'After lessons, the children played in a wide yard with swings and slides.', 'They liked to race from one tree to another.', 'When the bell rang, they turned to the classroom for one last story.', ""At day's end, the teacher gave each child a note to show their parents."", 'Then, they walked to their homes with bright smiles and stories to tell.']",
1981,190669721,uid_EfKQNmht2ebtDnNadrezErlhcDF3_sid_jz3KP00mqLL8lsiR3aHj_1743543984.wav,41.48857774502579,49.624170965364776,"At day's end, the teacher gave each child a note to show their parents.",,False,False,False,75324,1st Grade,schools from long ago,,R-Controlled Vowels,100.0,jz3KP00mqLL8lsiR3aHj,"Long ago, in a small school far away, children learned every day. They sat in a large room with a big blackboard. The teacher taught them to write words and read stories. After lessons, the children played in a wide yard with swings and slides. They liked to race from one tree to another. When the bell rang, they turned to the classroom for one last story. At day's end, the teacher gave each child a note to show their parents. Then, they walked to their homes with bright smiles and stories to tell.",2025-04-01,images/story/img-FbplhL3kaSHvFxHEXdgsC4tR.png,EfKQNmht2ebtDnNadrezErlhcDF3,8.135593220338983,uid_EfKQNmht2ebtDnNadrezErlhcDF3_sid_jz3KP00mqLL8lsiR3aHj_1743543984.wav,"['Long ago, in a small school far away, children learned every day.', 'They sat in a large room with a big blackboard.', 'The teacher taught them to write words and read stories.', 'After lessons, the children played in a wide yard with swings and slides.', 'They liked to race from one tree to another.', 'When the bell rang, they turned to the classroom for one last story.', ""At day's end, the teacher gave each child a note to show their parents."", 'Then, they walked to their homes with bright smiles and stories to tell.']",
1982,190669721,uid_EfKQNmht2ebtDnNadrezErlhcDF3_sid_jz3KP00mqLL8lsiR3aHj_1743543984.wav,50.43384615256075,55.89442094990784,"Then, they walked to their homes with bright smiles and stories to tell.",,False,False,False,75324,1st Grade,schools from long ago,,R-Controlled Vowels,100.0,jz3KP00mqLL8lsiR3aHj,"Long ago, in a small school far away, children learned every day. They sat in a large room with a big blackboard. The teacher taught them to write words and read stories. After lessons, the children played in a wide yard with swings and slides. They liked to race from one tree to another. When the bell rang, they turned to the classroom for one last story. At day's end, the teacher gave each child a note to show their parents. Then, they walked to their homes with bright smiles and stories to tell.",2025-04-01,images/story/img-FbplhL3kaSHvFxHEXdgsC4tR.png,EfKQNmht2ebtDnNadrezErlhcDF3,5.460574797347093,uid_EfKQNmht2ebtDnNadrezErlhcDF3_sid_jz3KP00mqLL8lsiR3aHj_1743543984.wav,"['Long ago, in a small school far away, children learned every day.', 'They sat in a large room with a big blackboard.', 'The teacher taught them to write words and read stories.', 'After lessons, the children played in a wide yard with swings and slides.', 'They liked to race from one tree to another.', 'When the bell rang, they turned to the classroom for one last story.', ""At day's end, the teacher gave each child a note to show their parents."", 'Then, they walked to their homes with bright smiles and stories to tell.']",
1983,190669722,uid_8AhIEcEU81Sn83Fyb0gnFvpiNij2_sid_dWWHqaNCItDHVTJsppiM_1742342703.wav,1.7017310033268729,8.87970914517932,"Once upon a time, a princess named Ella played in the sun.",,False,False,False,75324,2nd Grade,princesses,,Reading Longer Words,100.0,dWWHqaNCItDHVTJsppiM,"Once upon a time, a princess named Ella played in the sun. She loved her garden filled with roses and danced among the flowers. One day, Ella dressed in her finest gown and planned a grand feast. She invited friends from the nearby towns. As the sun set, music played and everyone cheered. The joyful evening ended with a magical display of stars. Tired and happy, Ella headed to bed, dreaming of more adventures.",2025-03-18,images/story/img-wbxpADmkqFTEmGlGfg5uI62K.png,8AhIEcEU81Sn83Fyb0gnFvpiNij2,7.177978141852447,uid_8AhIEcEU81Sn83Fyb0gnFvpiNij2_sid_dWWHqaNCItDHVTJsppiM_1742342703.wav,"['Once upon a time, a princess named Ella played in the sun.', 'She loved her garden filled with roses and danced among the flowers.', 'One day, Ella dressed in her finest gown and planned a grand feast.', 'She invited friends from the nearby towns.', 'As the sun set, music played and everyone cheered.', 'The joyful evening ended with a magical display of stars.', 'Tired and happy, Ella headed to bed, dreaming of more adventures.']","M: Very long, constant pauses between words (overall) - feels a little disruptive "
1984,190669722,uid_8AhIEcEU81Sn83Fyb0gnFvpiNij2_sid_dWWHqaNCItDHVTJsppiM_1742342703.wav,9.35738854393482,28.677793168172247,She loved her garden filled with roses and danced among the flowers.,,False,False,False,75324,2nd Grade,princesses,,Reading Longer Words,100.0,dWWHqaNCItDHVTJsppiM,"Once upon a time, a princess named Ella played in the sun. She loved her garden filled with roses and danced among the flowers. One day, Ella dressed in her finest gown and planned a grand feast. She invited friends from the nearby towns. As the sun set, music played and everyone cheered. The joyful evening ended with a magical display of stars. Tired and happy, Ella headed to bed, dreaming of more adventures.",2025-03-18,images/story/img-wbxpADmkqFTEmGlGfg5uI62K.png,8AhIEcEU81Sn83Fyb0gnFvpiNij2,19.320404624237423,uid_8AhIEcEU81Sn83Fyb0gnFvpiNij2_sid_dWWHqaNCItDHVTJsppiM_1742342703.wav,"['Once upon a time, a princess named Ella played in the sun.', 'She loved her garden filled with roses and danced among the flowers.', 'One day, Ella dressed in her finest gown and planned a grand feast.', 'She invited friends from the nearby towns.', 'As the sun set, music played and everyone cheered.', 'The joyful evening ended with a magical display of stars.', 'Tired and happy, Ella headed to bed, dreaming of more adventures.']","M: Very long, constant pauses between words (overall) - feels a little disruptive "
1985,190669722,uid_8AhIEcEU81Sn83Fyb0gnFvpiNij2_sid_dWWHqaNCItDHVTJsppiM_1742342703.wav,30.30366021562618,63.5655720471246,"One day, Ella dressed in her finest gown and planned a grand feast.",,False,False,False,75324,2nd Grade,princesses,,Reading Longer Words,100.0,dWWHqaNCItDHVTJsppiM,"Once upon a time, a princess named Ella played in the sun. She loved her garden filled with roses and danced among the flowers. One day, Ella dressed in her finest gown and planned a grand feast. She invited friends from the nearby towns. As the sun set, music played and everyone cheered. The joyful evening ended with a magical display of stars. Tired and happy, Ella headed to bed, dreaming of more adventures.",2025-03-18,images/story/img-wbxpADmkqFTEmGlGfg5uI62K.png,8AhIEcEU81Sn83Fyb0gnFvpiNij2,33.261911831498416,uid_8AhIEcEU81Sn83Fyb0gnFvpiNij2_sid_dWWHqaNCItDHVTJsppiM_1742342703.wav,"['Once upon a time, a princess named Ella played in the sun.', 'She loved her garden filled with roses and danced among the flowers.', 'One day, Ella dressed in her finest gown and planned a grand feast.', 'She invited friends from the nearby towns.', 'As the sun set, music played and everyone cheered.', 'The joyful evening ended with a magical display of stars.', 'Tired and happy, Ella headed to bed, dreaming of more adventures.']","M: Very long, constant pauses between words (overall) - feels a little disruptive "
1986,190669722,uid_8AhIEcEU81Sn83Fyb0gnFvpiNij2_sid_dWWHqaNCItDHVTJsppiM_1742342703.wav,64.50887958674782,97.51429644588444,She invited friends from the nearby towns.,,False,False,False,75324,2nd Grade,princesses,,Reading Longer Words,100.0,dWWHqaNCItDHVTJsppiM,"Once upon a time, a princess named Ella played in the sun. She loved her garden filled with roses and danced among the flowers. One day, Ella dressed in her finest gown and planned a grand feast. She invited friends from the nearby towns. As the sun set, music played and everyone cheered. The joyful evening ended with a magical display of stars. Tired and happy, Ella headed to bed, dreaming of more adventures.",2025-03-18,images/story/img-wbxpADmkqFTEmGlGfg5uI62K.png,8AhIEcEU81Sn83Fyb0gnFvpiNij2,33.00541685913663,uid_8AhIEcEU81Sn83Fyb0gnFvpiNij2_sid_dWWHqaNCItDHVTJsppiM_1742342703.wav,"['Once upon a time, a princess named Ella played in the sun.', 'She loved her garden filled with roses and danced among the flowers.', 'One day, Ella dressed in her finest gown and planned a grand feast.', 'She invited friends from the nearby towns.', 'As the sun set, music played and everyone cheered.', 'The joyful evening ended with a magical display of stars.', 'Tired and happy, Ella headed to bed, dreaming of more adventures.']","M: Very long, constant pauses between words (overall) - feels a little disruptive "
1987,190669722,uid_8AhIEcEU81Sn83Fyb0gnFvpiNij2_sid_dWWHqaNCItDHVTJsppiM_1742342703.wav,98.8253060453813,118.1509035279208,"As the sun set, music played and everyone cheered.",,False,False,False,75324,2nd Grade,princesses,,Reading Longer Words,100.0,dWWHqaNCItDHVTJsppiM,"Once upon a time, a princess named Ella played in the sun. She loved her garden filled with roses and danced among the flowers. One day, Ella dressed in her finest gown and planned a grand feast. She invited friends from the nearby towns. As the sun set, music played and everyone cheered. The joyful evening ended with a magical display of stars. Tired and happy, Ella headed to bed, dreaming of more adventures.",2025-03-18,images/story/img-wbxpADmkqFTEmGlGfg5uI62K.png,8AhIEcEU81Sn83Fyb0gnFvpiNij2,19.325597482539493,uid_8AhIEcEU81Sn83Fyb0gnFvpiNij2_sid_dWWHqaNCItDHVTJsppiM_1742342703.wav,"['Once upon a time, a princess named Ella played in the sun.', 'She loved her garden filled with roses and danced among the flowers.', 'One day, Ella dressed in her finest gown and planned a grand feast.', 'She invited friends from the nearby towns.', 'As the sun set, music played and everyone cheered.', 'The joyful evening ended with a magical display of stars.', 'Tired and happy, Ella headed to bed, dreaming of more adventures.']","M: Very long, constant pauses between words (overall) - feels a little disruptive "
1988,190669722,uid_8AhIEcEU81Sn83Fyb0gnFvpiNij2_sid_dWWHqaNCItDHVTJsppiM_1742342703.wav,121.5789636704672,143.73225808195235,The joyful evening ended with a magical display of stars.,,False,False,False,75324,2nd Grade,princesses,,Reading Longer Words,100.0,dWWHqaNCItDHVTJsppiM,"Once upon a time, a princess named Ella played in the sun. She loved her garden filled with roses and danced among the flowers. One day, Ella dressed in her finest gown and planned a grand feast. She invited friends from the nearby towns. As the sun set, music played and everyone cheered. The joyful evening ended with a magical display of stars. Tired and happy, Ella headed to bed, dreaming of more adventures.",2025-03-18,images/story/img-wbxpADmkqFTEmGlGfg5uI62K.png,8AhIEcEU81Sn83Fyb0gnFvpiNij2,22.15329441148515,uid_8AhIEcEU81Sn83Fyb0gnFvpiNij2_sid_dWWHqaNCItDHVTJsppiM_1742342703.wav,"['Once upon a time, a princess named Ella played in the sun.', 'She loved her garden filled with roses and danced among the flowers.', 'One day, Ella dressed in her finest gown and planned a grand feast.', 'She invited friends from the nearby towns.', 'As the sun set, music played and everyone cheered.', 'The joyful evening ended with a magical display of stars.', 'Tired and happy, Ella headed to bed, dreaming of more adventures.']","M: Very long, constant pauses between words (overall) - feels a little disruptive "
1989,190669722,uid_8AhIEcEU81Sn83Fyb0gnFvpiNij2_sid_dWWHqaNCItDHVTJsppiM_1742342703.wav,150.7278478649467,183.811470404497,"Tired and happy, Ella headed to bed, dreaming of more adventures.",,False,False,False,75324,2nd Grade,princesses,,Reading Longer Words,100.0,dWWHqaNCItDHVTJsppiM,"Once upon a time, a princess named Ella played in the sun. She loved her garden filled with roses and danced among the flowers. One day, Ella dressed in her finest gown and planned a grand feast. She invited friends from the nearby towns. As the sun set, music played and everyone cheered. The joyful evening ended with a magical display of stars. Tired and happy, Ella headed to bed, dreaming of more adventures.",2025-03-18,images/story/img-wbxpADmkqFTEmGlGfg5uI62K.png,8AhIEcEU81Sn83Fyb0gnFvpiNij2,33.08362253955028,uid_8AhIEcEU81Sn83Fyb0gnFvpiNij2_sid_dWWHqaNCItDHVTJsppiM_1742342703.wav,"['Once upon a time, a princess named Ella played in the sun.', 'She loved her garden filled with roses and danced among the flowers.', 'One day, Ella dressed in her finest gown and planned a grand feast.', 'She invited friends from the nearby towns.', 'As the sun set, music played and everyone cheered.', 'The joyful evening ended with a magical display of stars.', 'Tired and happy, Ella headed to bed, dreaming of more adventures.']","M: Very long, constant pauses between words (overall) - feels a little disruptive "
1990,190669723,uid_R1EwS77TeuNWizrTF57TXCX3ufd2_sid_B089U2ffcOfQjtBInn6U_1742992355.wav,4.448762714229992,18.764295487789703,Brad the frog leaps to the pond.,,False,False,False,75324,1st Grade,,,Alphabet Review & Longer Words,75.0,B089U2ffcOfQjtBInn6U,"Brad the frog leaps to the pond. He spots a flat rock and hops on it. Pop! A bug lands. Brad is glad and licks it up quick. Then, he spots a small duck who quacks and flaps. Brad and the duck chat and laugh. At last, the sun sets, casting red on the pond. Brad says, ""Goodnight!"" and jumps off, leaving ripples behind.",2025-03-26,images/story/img-AUZh4RQczrUSLi4FnSRzNLae.png,R1EwS77TeuNWizrTF57TXCX3ufd2,14.31553277355971,uid_R1EwS77TeuNWizrTF57TXCX3ufd2_sid_B089U2ffcOfQjtBInn6U_1742992355.wav,"['Brad the frog leaps to the pond.', 'He spots a flat rock and hops on it.', 'Pop!', 'A bug lands.', 'Brad is glad and licks it up quick.', 'Then, he spots a small duck who quacks and flaps.', 'Brad and the duck chat and laugh.', 'At last, the sun sets, casting red on the pond.', 'Brad says, ""Goodnight!"" and jumps off, leaving ripples behind.']","{""text"":[""M: Parent intervenes in several sentences and interrupts, telling the child to speak louder."",""M: Unsure, but the child makes a noise of uncertainty (\/m\/) before Sentence 5 (\""Brad is glad...\""). Segmented it as part of Sentence 5, unsure if it should be included or not. "",""M: A full sentence of parent intervention occurs in Sentence 7 (\""Brad and the duck chat and laugh.\"") but the sentences does not restart and continues from where the interruption occurred "",""M: Frequent parent intervention in Sentence 8 (\""At last, the sun sets, casting red on the pond\"")"",""M: Very frequent parent intervention in sentence 9 (\""Brad says, \""Goodnight!\"" and jumps off, leaving ripples behind\"") that is slightly disruptive. Also, the microphone falls during this sentence, disrupting the audio slightly.""]}"
1991,190669723,uid_R1EwS77TeuNWizrTF57TXCX3ufd2_sid_B089U2ffcOfQjtBInn6U_1742992355.wav,18.95936262322447,32.57885762934063,He spots a flat rock and hops on it.,,False,False,False,75324,1st Grade,,,Alphabet Review & Longer Words,75.0,B089U2ffcOfQjtBInn6U,"Brad the frog leaps to the pond. He spots a flat rock and hops on it. Pop! A bug lands. Brad is glad and licks it up quick. Then, he spots a small duck who quacks and flaps. Brad and the duck chat and laugh. At last, the sun sets, casting red on the pond. Brad says, ""Goodnight!"" and jumps off, leaving ripples behind.",2025-03-26,images/story/img-AUZh4RQczrUSLi4FnSRzNLae.png,R1EwS77TeuNWizrTF57TXCX3ufd2,13.61949500611616,uid_R1EwS77TeuNWizrTF57TXCX3ufd2_sid_B089U2ffcOfQjtBInn6U_1742992355.wav,"['Brad the frog leaps to the pond.', 'He spots a flat rock and hops on it.', 'Pop!', 'A bug lands.', 'Brad is glad and licks it up quick.', 'Then, he spots a small duck who quacks and flaps.', 'Brad and the duck chat and laugh.', 'At last, the sun sets, casting red on the pond.', 'Brad says, ""Goodnight!"" and jumps off, leaving ripples behind.']","{""text"":[""M: Parent intervenes in several sentences and interrupts, telling the child to speak louder."",""M: Unsure, but the child makes a noise of uncertainty (\/m\/) before Sentence 5 (\""Brad is glad...\""). Segmented it as part of Sentence 5, unsure if it should be included or not. "",""M: A full sentence of parent intervention occurs in Sentence 7 (\""Brad and the duck chat and laugh.\"") but the sentences does not restart and continues from where the interruption occurred "",""M: Frequent parent intervention in Sentence 8 (\""At last, the sun sets, casting red on the pond\"")"",""M: Very frequent parent intervention in sentence 9 (\""Brad says, \""Goodnight!\"" and jumps off, leaving ripples behind\"") that is slightly disruptive. Also, the microphone falls during this sentence, disrupting the audio slightly.""]}"
1992,190669723,uid_R1EwS77TeuNWizrTF57TXCX3ufd2_sid_B089U2ffcOfQjtBInn6U_1742992355.wav,33.55931738370549,34.32375633126088,Pop!,,False,False,False,75324,1st Grade,,,Alphabet Review & Longer Words,75.0,B089U2ffcOfQjtBInn6U,"Brad the frog leaps to the pond. He spots a flat rock and hops on it. Pop! A bug lands. Brad is glad and licks it up quick. Then, he spots a small duck who quacks and flaps. Brad and the duck chat and laugh. At last, the sun sets, casting red on the pond. Brad says, ""Goodnight!"" and jumps off, leaving ripples behind.",2025-03-26,images/story/img-AUZh4RQczrUSLi4FnSRzNLae.png,R1EwS77TeuNWizrTF57TXCX3ufd2,0.7644389475553908,uid_R1EwS77TeuNWizrTF57TXCX3ufd2_sid_B089U2ffcOfQjtBInn6U_1742992355.wav,"['Brad the frog leaps to the pond.', 'He spots a flat rock and hops on it.', 'Pop!', 'A bug lands.', 'Brad is glad and licks it up quick.', 'Then, he spots a small duck who quacks and flaps.', 'Brad and the duck chat and laugh.', 'At last, the sun sets, casting red on the pond.', 'Brad says, ""Goodnight!"" and jumps off, leaving ripples behind.']","{""text"":[""M: Parent intervenes in several sentences and interrupts, telling the child to speak louder."",""M: Unsure, but the child makes a noise of uncertainty (\/m\/) before Sentence 5 (\""Brad is glad...\""). Segmented it as part of Sentence 5, unsure if it should be included or not. "",""M: A full sentence of parent intervention occurs in Sentence 7 (\""Brad and the duck chat and laugh.\"") but the sentences does not restart and continues from where the interruption occurred "",""M: Frequent parent intervention in Sentence 8 (\""At last, the sun sets, casting red on the pond\"")"",""M: Very frequent parent intervention in sentence 9 (\""Brad says, \""Goodnight!\"" and jumps off, leaving ripples behind\"") that is slightly disruptive. Also, the microphone falls during this sentence, disrupting the audio slightly.""]}"
1993,190669723,uid_R1EwS77TeuNWizrTF57TXCX3ufd2_sid_B089U2ffcOfQjtBInn6U_1742992355.wav,35.18337950917957,42.423012492295264,A bug lands.,,False,False,False,75324,1st Grade,,,Alphabet Review & Longer Words,75.0,B089U2ffcOfQjtBInn6U,"Brad the frog leaps to the pond. He spots a flat rock and hops on it. Pop! A bug lands. Brad is glad and licks it up quick. Then, he spots a small duck who quacks and flaps. Brad and the duck chat and laugh. At last, the sun sets, casting red on the pond. Brad says, ""Goodnight!"" and jumps off, leaving ripples behind.",2025-03-26,images/story/img-AUZh4RQczrUSLi4FnSRzNLae.png,R1EwS77TeuNWizrTF57TXCX3ufd2,7.239632983115698,uid_R1EwS77TeuNWizrTF57TXCX3ufd2_sid_B089U2ffcOfQjtBInn6U_1742992355.wav,"['Brad the frog leaps to the pond.', 'He spots a flat rock and hops on it.', 'Pop!', 'A bug lands.', 'Brad is glad and licks it up quick.', 'Then, he spots a small duck who quacks and flaps.', 'Brad and the duck chat and laugh.', 'At last, the sun sets, casting red on the pond.', 'Brad says, ""Goodnight!"" and jumps off, leaving ripples behind.']","{""text"":[""M: Parent intervenes in several sentences and interrupts, telling the child to speak louder."",""M: Unsure, but the child makes a noise of uncertainty (\/m\/) before Sentence 5 (\""Brad is glad...\""). Segmented it as part of Sentence 5, unsure if it should be included or not. "",""M: A full sentence of parent intervention occurs in Sentence 7 (\""Brad and the duck chat and laugh.\"") but the sentences does not restart and continues from where the interruption occurred "",""M: Frequent parent intervention in Sentence 8 (\""At last, the sun sets, casting red on the pond\"")"",""M: Very frequent parent intervention in sentence 9 (\""Brad says, \""Goodnight!\"" and jumps off, leaving ripples behind\"") that is slightly disruptive. Also, the microphone falls during this sentence, disrupting the audio slightly.""]}"
1994,190669723,uid_R1EwS77TeuNWizrTF57TXCX3ufd2_sid_B089U2ffcOfQjtBInn6U_1742992355.wav,43.4213528294368,65.13202924415519,Brad is glad and licks it up quick.,,False,False,False,75324,1st Grade,,,Alphabet Review & Longer Words,75.0,B089U2ffcOfQjtBInn6U,"Brad the frog leaps to the pond. He spots a flat rock and hops on it. Pop! A bug lands. Brad is glad and licks it up quick. Then, he spots a small duck who quacks and flaps. Brad and the duck chat and laugh. At last, the sun sets, casting red on the pond. Brad says, ""Goodnight!"" and jumps off, leaving ripples behind.",2025-03-26,images/story/img-AUZh4RQczrUSLi4FnSRzNLae.png,R1EwS77TeuNWizrTF57TXCX3ufd2,21.710676414718392,uid_R1EwS77TeuNWizrTF57TXCX3ufd2_sid_B089U2ffcOfQjtBInn6U_1742992355.wav,"['Brad the frog leaps to the pond.', 'He spots a flat rock and hops on it.', 'Pop!', 'A bug lands.', 'Brad is glad and licks it up quick.', 'Then, he spots a small duck who quacks and flaps.', 'Brad and the duck chat and laugh.', 'At last, the sun sets, casting red on the pond.', 'Brad says, ""Goodnight!"" and jumps off, leaving ripples behind.']","{""text"":[""M: Parent intervenes in several sentences and interrupts, telling the child to speak louder."",""M: Unsure, but the child makes a noise of uncertainty (\/m\/) before Sentence 5 (\""Brad is glad...\""). Segmented it as part of Sentence 5, unsure if it should be included or not. "",""M: A full sentence of parent intervention occurs in Sentence 7 (\""Brad and the duck chat and laugh.\"") but the sentences does not restart and continues from where the interruption occurred "",""M: Frequent parent intervention in Sentence 8 (\""At last, the sun sets, casting red on the pond\"")"",""M: Very frequent parent intervention in sentence 9 (\""Brad says, \""Goodnight!\"" and jumps off, leaving ripples behind\"") that is slightly disruptive. Also, the microphone falls during this sentence, disrupting the audio slightly.""]}"
1995,190669723,uid_R1EwS77TeuNWizrTF57TXCX3ufd2_sid_B089U2ffcOfQjtBInn6U_1742992355.wav,65.61312157654194,89.01321669199616,"Then, he spots a small duck who quacks and flaps.",,False,False,False,75324,1st Grade,,,Alphabet Review & Longer Words,75.0,B089U2ffcOfQjtBInn6U,"Brad the frog leaps to the pond. He spots a flat rock and hops on it. Pop! A bug lands. Brad is glad and licks it up quick. Then, he spots a small duck who quacks and flaps. Brad and the duck chat and laugh. At last, the sun sets, casting red on the pond. Brad says, ""Goodnight!"" and jumps off, leaving ripples behind.",2025-03-26,images/story/img-AUZh4RQczrUSLi4FnSRzNLae.png,R1EwS77TeuNWizrTF57TXCX3ufd2,23.40009511545422,uid_R1EwS77TeuNWizrTF57TXCX3ufd2_sid_B089U2ffcOfQjtBInn6U_1742992355.wav,"['Brad the frog leaps to the pond.', 'He spots a flat rock and hops on it.', 'Pop!', 'A bug lands.', 'Brad is glad and licks it up quick.', 'Then, he spots a small duck who quacks and flaps.', 'Brad and the duck chat and laugh.', 'At last, the sun sets, casting red on the pond.', 'Brad says, ""Goodnight!"" and jumps off, leaving ripples behind.']","{""text"":[""M: Parent intervenes in several sentences and interrupts, telling the child to speak louder."",""M: Unsure, but the child makes a noise of uncertainty (\/m\/) before Sentence 5 (\""Brad is glad...\""). Segmented it as part of Sentence 5, unsure if it should be included or not. "",""M: A full sentence of parent intervention occurs in Sentence 7 (\""Brad and the duck chat and laugh.\"") but the sentences does not restart and continues from where the interruption occurred "",""M: Frequent parent intervention in Sentence 8 (\""At last, the sun sets, casting red on the pond\"")"",""M: Very frequent parent intervention in sentence 9 (\""Brad says, \""Goodnight!\"" and jumps off, leaving ripples behind\"") that is slightly disruptive. Also, the microphone falls during this sentence, disrupting the audio slightly.""]}"
1996,190669723,uid_R1EwS77TeuNWizrTF57TXCX3ufd2_sid_B089U2ffcOfQjtBInn6U_1742992355.wav,89.65857872510645,114.9808245107587,Brad and the duck chat and laugh.,,False,False,False,75324,1st Grade,,,Alphabet Review & Longer Words,75.0,B089U2ffcOfQjtBInn6U,"Brad the frog leaps to the pond. He spots a flat rock and hops on it. Pop! A bug lands. Brad is glad and licks it up quick. Then, he spots a small duck who quacks and flaps. Brad and the duck chat and laugh. At last, the sun sets, casting red on the pond. Brad says, ""Goodnight!"" and jumps off, leaving ripples behind.",2025-03-26,images/story/img-AUZh4RQczrUSLi4FnSRzNLae.png,R1EwS77TeuNWizrTF57TXCX3ufd2,25.32224578565224,uid_R1EwS77TeuNWizrTF57TXCX3ufd2_sid_B089U2ffcOfQjtBInn6U_1742992355.wav,"['Brad the frog leaps to the pond.', 'He spots a flat rock and hops on it.', 'Pop!', 'A bug lands.', 'Brad is glad and licks it up quick.', 'Then, he spots a small duck who quacks and flaps.', 'Brad and the duck chat and laugh.', 'At last, the sun sets, casting red on the pond.', 'Brad says, ""Goodnight!"" and jumps off, leaving ripples behind.']","{""text"":[""M: Parent intervenes in several sentences and interrupts, telling the child to speak louder."",""M: Unsure, but the child makes a noise of uncertainty (\/m\/) before Sentence 5 (\""Brad is glad...\""). Segmented it as part of Sentence 5, unsure if it should be included or not. "",""M: A full sentence of parent intervention occurs in Sentence 7 (\""Brad and the duck chat and laugh.\"") but the sentences does not restart and continues from where the interruption occurred "",""M: Frequent parent intervention in Sentence 8 (\""At last, the sun sets, casting red on the pond\"")"",""M: Very frequent parent intervention in sentence 9 (\""Brad says, \""Goodnight!\"" and jumps off, leaving ripples behind\"") that is slightly disruptive. Also, the microphone falls during this sentence, disrupting the audio slightly.""]}"
