Path,Transcript,goldStandard
"/Users/liu.ying/University of Florida/Leite,Walter - Storiza Corpus Spring 2025/Storiza_Participant_Recording_05-30-25/uid_mHWscHBXcoabM7fdw88AliGuPWw1_sid_I9JIDKsVbN5Sjmsyg1ln_1742933350.wav",Once upon a time there was a brave moaids named Bree bwi loved to explore deeth it the sea wɛ she ʃwæm wɪf glee One day she found a cave hidden  bɪhə a lɑdʒ soʊn wee:f: ɪn.saɪd the light of the sun made the cave ɡlɪm bwi smiled fʌlɪŋ safe ant: it at ease She m.mɛt a fish name Steve Steve shared tʌlz of hidden dʒɛ:mz and waɪs seals Bree and Steve became fwiends fæs fwiends fast fwɛndz and became to meet at a the cave each  təɡɛvɚ they dreamed of ɡweɪt ævɛntʃɚz beyond the sea,"Once upon a time, there was a brave mermaid named Bree. Bree loved to explore beneath the sea, where she swam with glee. One day, she found a cave hidden behind a large stone reef. Inside, the light of the sun made the cave gleam. Bree smiled, feeling safe and at ease. She met a fish named Steve. Steve shared tales of hidden gems and wise seals. Bree and Steve became fast friends and decided to meet at the cave each week. Together, they dreamed of great adventures beyond the sea."
"/Users/liu.ying/University of Florida/Leite,Walter - Storiza Corpus Spring 2025/Storiza_Participant_Recording_05-30-25/uid_RMEYcjWuQJRINI73hdlEKDjPREw2_sid_dpvscQzXHmVYLvi0LDkc_1741134211.wav",Max the Puppy|Dog ,"Max the PupDog, Pam the cat, and a unicorn ran to mom."
"/Users/liu.ying/University of Florida/Leite,Walter - Storiza Corpus Spring 2025/Storiza_Participant_Recording_05-30-25/uid_RMEYcjWuQJRINI73hdlEKDjPREw2_sid_1VgvJXZB45xk11mYvRbT_1741133876.wav",d...a...d dad has a plan He was a map a ran  ran to the  tan hut hat At the hut hat a cat s...a sat on the  mat Dad gave the cat a p...at pat The cat wed wɛd its tent dad told a n|a|p nap ah under the /b|ig/ big tr|ee tree where the koʊl b|ez buzz mad him f.fulair Morn c|cam kæm b|and dad had had pack with a happy  glad for the dad and the fr|i|nd|z friend's start,"Dan had a plan. He saw a map and ran to the tan hut. At the hut, a cat sat on a mat. Dan gave the cat a pat. The cat wagged its tail. Dan took a nap under the big tree where the cool breeze made him feel free. Morn came, and Dan headed back with a happy heart, glad for the day and the friend's start."
"/Users/liu.ying/University of Florida/Leite,Walter - Storiza Corpus Spring 2025/Storiza_Participant_Recording_05-30-25/uid_flpss45kNMRJ1OyjEiJaPFx5rCo2_sid_87GmGKiM3e8FJdv1vF3b_1743380663.wav",Once upon a time in a sunny town there were two best friends name lucky and Lucy and Drew Lucy love gymnastics and could do flips and loops Drew was a soccer fan who kicked the ball with əm wɪð great skill One afternoon Lucy watch Drew play soccer She thought How can I use my gymnastics moves in soccer Drew saw ʌm Lucy's interest and said Let's try sʌmtɪŋ new The nɛks day they went to the field lucky practice ʌm Lucy practice flip ʌm flipping and then kick the soccer ball It flew through the air and Drew was amazed That was so cool he shouted Drew tried to dribble the ball quickly moving like a gymnast Together they created a new game GymSoccer Their friends joined too They pwactice after school and soon had a team They name ðɛmsɛlfs the Blue Crew The Blue Crew use gymnastics and soccer to create amazing moves and tricks At the s talent show Blue Crew ʌm performed At The In The crowds cheered and clapped Everyone loved the unique blend of gymnastics and soccer Lucy and Drew were proud They knew that ʌm trying sʌmtɪŋ new together was the bɛs move of all ʌm From then on GymSoccer was a favorite game in town,"Once upon a time, in a sunny town, there were two best friends named Lucy and Drew. Lucy loved gymnastics and could do flips and loops. Drew was a soccer fan who kicked the ball with great skill. One afternoon, Lucy watched Drew play soccer. She thought, ""How can I use my gymnastics moves in soccer?"" Drew saw Lucy's interest and said, ""Let's try something new!"" The next day, they went to the field. Lucy practiced flipping and then kicked the soccer ball. It flew through the air, and Drew was amazed. ""That's so cool!"" he shouted. Drew tried to dribble the ball quickly, moving like a gymnast. Together, they created a new game: GymSoccer. Their friends joined, too. They practiced after school and soon had a team. They named themselves the ""Blue Crew."" The Blue Crew used gymnastics and soccer to create amazing moves and tricks. At the school talent show, the Blue Crew performed. The crowd cheered and clapped. Everyone loved the unique blend of gymnastics and soccer. Lucy and Drew were proud. They knew that trying something new together was the best move of all. From then on, GymSoccer was a favorite game in town."
"/Users/liu.ying/University of Florida/Leite,Walter - Storiza Corpus Spring 2025/Storiza_Participant_Recording_05-30-25/uid_ovpeape9PZbAq7VLrirwGOYrvsh1_sid_lpp0jgK2wIWbfNSaJuy1_1742389582.wav",In a sunny town Banana Truman had a joyful pet goat every day Truman and his goat played outside One day Truman notice the goat looking dull and not playing Truman was worried He thought How kinni cheer my goat up Knowing the goat love sweets Truman made a sweet mix of fresh hay and treats Truman watch as goat ate with delight showing a new baʊnt in its step Truman felt happy ɡɛn knowing his his dear goat was full of joy From that day they shared many sweet times təɡɛ,"In a sunny town, Banana Truman had a joyful pet goat. Each day, Truman and his goat played outside. One day, Truman noticed the goat looking dull and not playing. Truman was worried. He thought, ""How can I cheer my goat up?"" Knowing the goat loved sweets, Truman made a sweet mix of fresh hay and treats. Truman watched as his goat ate with delight, showing a new bounce in its step. Truman felt happy again, knowing his dear goat was full of joy. From that day, they shared many sweet times together."
"/Users/liu.ying/University of Florida/Leite,Walter - Storiza Corpus Spring 2025/Storiza_Participant_Recording_05-30-25/uid_mHWscHBXcoabM7fdw88AliGuPWw1_sid_lz3I7DDQoORrxWnoDM8h_1741216155.wav","mɝ kitties love the sea She s:wɪms to a s:ʌn.lɪt ship On the ship Casty finet shiny shesells (seashells) She shops She shops in the she...suh sea's the sea's shiny shop for a shwal ʃwɛl A fish wɪf a clash of wɛd s:wɪmz by si|itsies ca.atsies wish for a splash of sun As Catsy smile and meet a shy fish jum joins the ship Casty says wɪf a wide smile The fish nods and hops aboard They share a dish of target: ""sweet"" (swit) -> ""shreet"" (ʃɹɪt) shrimp at the s:ʌn sets Casty and the fish set winning the day nɛvɛ ends A pic|hu|sel fɪʃ falls under the ship making a magical end la la da da","Mermaid Catsy loves the sea. She swims to a sun-lit ship. On the ship, Catsy finds shiny shells. She shops in the sea's shimmery shop for a shawl. A fish with a flash of red swims by. Catsy wishes for a splash of fun. As Catsy sails, she meets a shy fish. ""Join the ship,"" Catsy says with a wide smile. The fish nods and hops aboard. They share a dish of sweet shrimp. As the sun sets, Catsy and the fish sit, wishing the day never ends. A peaceful hush falls over the ship, marking a magical end."
"/Users/liu.ying/University of Florida/Leite,Walter - Storiza Corpus Spring 2025/Storiza_Participant_Recording_05-30-25/uid_b7tT96cSBaaiNnMJ2KcuOQPRkO83_sid_5hkZcPiSBPzGIpag8Xeo_1742423396.wav","Lila love to tie dye She Target: ""decided"" (dɪsaɪdəd) -> ""deciyed"" (dɪsaɪəd) to try making her own tie dye shirt First she tie tiny knots in a plain white shirt target: ""Next"" (nɛkst) ->""Nex"" (nɛks) she dip the shirt into bright swiriling dye Lila wait patiently  for colors to dry When when she untied the knots she was surprise The shirt was a target: ""dazzling"" (dæzlɪŋ) -> ""dazzeling"" (dæzelɪŋ) dɪs|pleɪ of pink blue and Target: ""Yellow"" (jɛloʊ) -> ""yella"" (jɛlɑ) Her friend Target: ""kyle"" (kaɪl) -> ""kylie"" (ˈkaɪli) saw her shirt and said and said woah it looks like a rainbow in the sky Lila smile with pry She know she would try to tie dye again It was fun and full of delighting surprises","Lila loved tie dye. She decided to try making her own tie dye shirt. First, she tied tiny knots in a plain white shirt. Next, she dipped the shirt into bright, swirling dye. Lila waited patiently for the colors to dry. When she untied the knots, she was surprised! The shirt was a dazzling display of pink, blue, and yellow. Her friend, Kyle, saw the shirt and said, ""Wow, it looks like a rainbow in the sky!"" Lila smiled with pride. She knew she would try tie dye again. It was fun and full of delightful surprises!"
"/Users/liu.ying/University of Florida/Leite,Walter - Storiza Corpus Spring 2025/Storiza_Participant_Recording_05-30-25/uid_mHWscHBXcoabM7fdw88AliGuPWw1_sid_zNwobTQRQ5zMd2Rabg7s_1743380602.wav",Once upon a time there was a pɪnsɪs named jay She lived in a big castle on a heel Jane love to have fun and play games One day Jane s: saw a cute mouse the godden The mouse has had white fɜ and a lɒŋk thin tail jeɪn name the mouse Penny Penny and Jane became bɛs fɹɛnts Jane made a small house for Penny with a tube  tiny cute bed it it and a tiny cute bed inside ɛvwi day Jane and Penny would play and explore ɹaʊnd the castle dʒ.dʒeɪn ɪh was happy with her new friend In the evening Jane and pɪ.pɛni watch the stars from castle Penny loved to the stars' bright light  dʒieɪn said You're my bɛs fɹɛn Penny and I will always be here for you And so Jane and Penny happily ssssssssweeng many adventures together day and night,"Once upon a time, there was a princess named Jane. She lived in a big castle on a hill. Jane loved to have fun and play games. One day, Jane saw a cute little mouse in the garden. The mouse had white fur and a long, thin tail. Jane named the mouse Penny. Penny and Jane became best friends. Jane made a small house for Penny with a tube and a tiny cute bed inside. Every day, Jane and Penny would play and explore around the castle. Jane was happy with her new friend. In the evening, Jane and Penny watched the stars from the castle. Penny loved the stars' bright light. Jane said, ""You are my best friend, Penny, and I will always be here for you."" And so, Jane and Penny lived happily, sharing many adventures together, day and night."
"/Users/liu.ying/University of Florida/Leite,Walter - Storiza Corpus Spring 2025/Storiza_Participant_Recording_05-30-25/uid_flpss45kNMRJ1OyjEiJaPFx5rCo2_sid_cqG7XCJHLAa4J12lsMtP_1743380445.wav",Once upon a time əm in a bus:|tling snæ bar there was a bottle of soda named dʒoʊbi Joey was excited because today was the day of the annual əm snack meeting All the snacks and drinks gathered to discuss the joy they bring kids J|um|Joey the soda bottle bounced with excitement ready to join his friends As he rolled to the meeting he spotted his bɛs friend a napkin named Roy Roy was always there to keep things ˈtɪti oʊːi Oi Joey Roy kəhɔld out waving a corner of his self Hurry or well oɹ we'll be late for the meeting Together they rolled and fluttered to the snack table The meeting was already buzzing with noise Chips cookies and candies shared stories o|um|of joy and fun Joey shared how he brought fizzy to a əm toʊ bir|joy dʒɔɪ birthday parties əm Roy əm talked about how he enjoyed keeping everyone clean and neat The other snacks clapped and cheered feeling proud of əv their roles As the meeting ended Jo|um|Joey and Roy realized how important their jobs were Filled with joy they promised to continue bringing smiles to kids faces And so Joey the soda and Roy the napkin returned to their places ready for more joyful adventures,"Once upon a time, in a bustling snack bar, there was a bottle of soda named Joey. Joey was excited because today was the day of the annual snack meeting. All the snacks and drinks gathered to discuss the joy they bring to kids. Joey the soda bottle bounced with excitement, ready to join his friends. As he rolled to the meeting, he spotted his best friend, a napkin named Roy. Roy was always there to keep things tidy. ""Oi, Joey!"" Roy called out, waving a corner of himself. ""Hurry, or we'll be late for the meeting!"" Together, they rolled and fluttered to the snack table. The meeting was already buzzing with noise. Chips, cookies, and candies shared stories of joy and fun. Joey shared how he brought fizzy joy to birthday parties. Roy talked about how he enjoyed keeping everyone clean and neat. The other snacks clapped and cheered, feeling proud of their roles. As the meeting ended, Joey and Roy realized how important their jobs were. Filled with joy, they promised to continue bringing smiles to kids' faces. And so, Joey the soda and Roy the napkin returned to their places, ready for more joyful adventures."
"/Users/liu.ying/University of Florida/Leite,Walter - Storiza Corpus Spring 2025/Storiza_Participant_Recording_05-30-25/uid_eQ9VyOzVOCQWR7uTGBGzvfh3rUJ2_sid_i8ZL8hdudVu5SxNk90X4_1743022443.wav",In a soft nest in eig egg leg on a hot sand Inside a small a dragon had a nap she The shell had cracked it The  did not reach It had     at  A soft teɪp a and then with a with a big push it was out of The baby dragon have give a big yawn The sun was hot and the sand was soft It was a red bug on top by The dragon gave a big glad health It wa felt a wɪ.wɪnd and the sun ɛ  baby dragon popped its ʌm less egg shell oʊ now its is the ,"In a soft nest, an egg lay on hot sand. Inside, a small dragon had a nap. The shell had a crack. The dragon did not rush. It had fun in the egg. A soft tap and then, with a big push, it was out. The baby dragon gave a big yawn. The sun was hot, and the sand was soft. It saw a red bug hop by. The dragon gave a big, glad laugh. It felt the wind and the sun. The baby dragon had popped out at last! The egg was now its past."
"/Users/liu.ying/University of Florida/Leite,Walter - Storiza Corpus Spring 2025/Storiza_Participant_Recording_05-30-25/uid_ihIoefKsGwTDai7fGs9x3DyNvju2_sid_MeMarit6msvAMziBN7LA_1742773937.wav",Jane would like to braid her rope She goes home ʌm for the cone that holds it She go She does not ko.koʊp at first Jane takes her time Finally Jane shows the braid to her mom at home Mom is proud and they both smile at the rope,"Jane would like to braid her rope. She goes home for the cone that holds it. She does not cope at first. Jane takes her time. Finally, Jane shows the braid to her mom at home. Mom is proud, and they both smile at the rope."
"/Users/liu.ying/University of Florida/Leite,Walter - Storiza Corpus Spring 2025/Storiza_Participant_Recording_05-30-25/uid_uJ59YClhDZUuJsN0vsDR1GRv6pu1_sid_BgEKj3YsDOc1MjBj4yDv_1741917511.wav",Britten and Ford are good pals One day they play in the park Britten skips stones across the pond while Ford loves to catch frogs As zɪ sun sets Britten jumps over the benches and Ford runs past the swings They laughed They laugh and smile as they tell stories When it grows dark Britten and Ford head home They wave goodbye and promise t'play gɛn  Their friendship is as strong as the trees anas æs bright as the stars in the night,"Britten and Ford are good pals. One day, they play in the park. Britten skips stones across the pond, while Ford loves to catch frogs. As the sun sets, Britten jumps over the benches, and Ford runs past the swings. They laugh and smile as they tell stories. When it grows dark, Britten and Ford head home. They wave goodbye and promise to play again soon. Their friendship is as strong as the trees and as bright as the stars in the night."
"/Users/liu.ying/University of Florida/Leite,Walter - Storiza Corpus Spring 2025/Storiza_Participant_Recording_05-30-25/uid_XmxSYUZAj4dRqSczt2clQkDf31M2_sid_htmuP5C6ltf1uTEX9ux8_1742869165.wav",In a landof twɪŋ|klɪŋ lights of ca|caps clapping ke:ɪp clapping fairies named Jade led and dance dæns on rose petals The fairies twinkled their elap|later litters bright,"In a land of twinkling lights, a cape-clad fairy, named Jade, led a dance on rose petals. The fairies twirled, their laughter bright."
"/Users/liu.ying/University of Florida/Leite,Walter - Storiza Corpus Spring 2025/Storiza_Participant_Recording_05-30-25/uid_Om0JhZ6RmTNQ5wDLPHKIC3LtY4g2_sid_4SyoJ5neD3pBMkPc5e6V_1741219404.wav",Kitty was a  anger for her play date She wore a bright red sːkɑɹf uh and went out to the park Kitty saw her friend mɔk who brought his toy car They plaid played in the sandbox making castles and pretending to be paɪɹətsː searching for treasure aθ the sun bɪɡeɪn to set Kitty and Mark waved goodbye tothe park They promise to meet again for more ventures and fun Kitty felt happy as she walked home her scarf trail behind likay shooting star,"Kitty was eager for her play date. She wore a bright red scarf and went out to the park. Kitty saw her friend, Mark, who brought his toy car. They played in the sandbox, making castles and pretending to be pirates searching for treasure. As the sun began to set, Kitty and Mark waved goodbye to the park. They promised to meet again for more adventures and fun. Kitty felt happy as she walked home, her scarf trailing behind like a shooting star."
"/Users/liu.ying/University of Florida/Leite,Walter - Storiza Corpus Spring 2025/Storiza_Participant_Recording_05-30-25/uid_jWPmLFrSHDZItPTjjPUB8KAsjlq2_sid_5J7R2ZQimq5M6HJd9Q3L_1742768464.wav",In a suh ɪn the sunny town of Blue Bay a curious boy named Lewis loved finding new avengers One day while strolling pass a dense fruit orchard he spied a bright blue butterfly fluttering about Enchanted Lewis decided to chase the butterfly ducking under grape vines and leaping over puddles Suddenly Lewis stumbled upon a unusual treasure a shiny blue jewel glimmering in the sunlight Wow what a view he exclaimed as the jewel sparkled like the ocean's dew anna fish morning Lewis knew he had to ʃ.ʃoʊ his new discovery to is bɛs friend Sue Together they imagine it belong to a pirate long ago As the sun set over Blue Bay Lewis and Sue agreed their adventure was truly special much like the bond between great friends,"In the sunny town of Blue Bay, a curious boy named Lewis loved finding new adventures. One day, while strolling past a dense fruit orchard, he spied a bright blue butterfly fluttering about. Enchanted, Lewis decided to chase the butterfly, ducking under grape vines and leaping over puddles. Suddenly, Lewis stumbled upon an unusual treasure—a shiny blue jewel, glimmering in the sunlight. ""Wow, what a view!"" he exclaimed, as the jewel sparkled like the ocean's dew on a fresh morning. Lewis knew he had to show his new discovery to his best friend, Sue. Together, they imagined it belonged to a pirate long ago. As the sun set over Blue Bay, Lewis and Sue agreed their adventure was truly special, much like the bond between great friends."
"/Users/liu.ying/University of Florida/Leite,Walter - Storiza Corpus Spring 2025/Storiza_Participant_Recording_05-30-25/uid_Sn3Nw7A3OmOkiMXEFjEyRusLuuo2_sid_eOMbjMl5depUgqb4lRbh_1743021158.wav",Ariel and her  pals Sebastian and Flounder were on an əvɛntʃɚ They foʊnd a cave and explored with glee Look a birft gɛm said Ariel They gave it a (Unintelligble) klɔsɚ ɡlænt and felt it shine withth: mag|kiss It lɪ də cave and ʃaʊd a path home əmɪŋ they cheered Together they ah made their why back way back mhmm happy for the fun and wonder they share,"Ariel and her pals, Sebastian and Flounder, were on an adventure. They found a cave and explored with glee. ""Look, a bright gem!"" said Ariel. They gave it a closer glance and felt it shine with magic. It lit the cave and showed a path home. ""Amazing!"" they cheered. Together, they made their way back, happy for the fun and wonder they shared."
"/Users/liu.ying/University of Florida/Leite,Walter - Storiza Corpus Spring 2025/Storiza_Participant_Recording_05-30-25/uid_ihIoefKsGwTDai7fGs9x3DyNvju2_sid_ujKXyBlmQlDqdJspmTTx_1742944450.wav",In a small town Max loves mæ One day his teacher gives him a tricky math puzzle Max sat under a big oat tree ʌm s.|skɹætʃɪŋ his head He tried to start slowly ʌm solving it but the numbers danced ɪnt his maɪn dʒʌs then his friend Lila ʌm joined him Together they began to add s ʌm subtract and mʌtɪplaɪ Soon they fa ʌm find the answer Max and Lily hide-fived happily they had a sol  From that day on they teamed up for every math challenge knowing that starting together made solving problems as good time And they ʌm ɔlweɪʒ remember to check the time after,"In a small town, Max loved math. One day, his teacher gave him a tricky math puzzle. Max sat under the big oak tree, scratching his head. He tried to start solving it, but the numbers danced in his mind. Just then, his friend Lily joined him. Together, they began to add, subtract, and multiply. Soon, they found the answer! Max and Lily high-fived, happy they had the solution. From that day on, they teamed up for every math challenge, knowing that starting together made solving problems a good time. And they always remembered to check the time after."
"/Users/liu.ying/University of Florida/Leite,Walter - Storiza Corpus Spring 2025/Storiza_Participant_Recording_05-30-25/uid_1w0NU0CL8KMbltxDo7mrkTKhgpD2_sid_WVnogOLLKWsUpfSCUTYy_1742504172.wav",Once upon a time in the magical land of ʃæmwɑk Valley they lih there lived a leprechaun name Finnegan Finnegan Finnegan was not a ɔɹdɪlnɛɹi leprechaun he was e|xtremely  curiu curious and adventurous ʌnɚ a colsuh koʊloʊlsʃ oak tree were he kept his tredzure pot of gold One sunny morning Finnegan decided to explore ðəv vaɪbɹɪ̈t meadow behond behind his home h (he) As he skip joyfully he stumbled upon a puce pjukətʃɚ sign ðɛə in the middle of the meadow s:tʊd a ɪnɔməs weɪmboʊ with dazing dazing kʌlz It was mo ma.magicf magicfuh magicf magicfuh magicfuh ə than ɛnə weɪnbɑ any rainbow    ever seen before Finnegan hut heart filled with excitement  he imɛmbəd an excitement lɛpəkɑn legend dɪ legend said that that at the ɛn of the most mɑɹvəljəs weɪmboʊ ðeɪv lay a treasure mɔ variable gold Determined to dɪskʌbɚ this treasure f:ɪnəgɪn set off in his quest He follow the weɪmoʊ θwu the ɛntʃɪnɛɹi fɔwəs past bubbly broke and s:igh singing birds dʒʌs ah as the sun began to set Finnegan reej the ɛn of the weɪnboʊ To his amazingness he faʊn not a pot of gold but a mædʒɪkəldʒ ɡɑwdən full of delicious ɪtɪk f:wuits and fwaʊɚz Finnegan realize the truh true treasure wʌzn not not gold but the egjo extra extranaridid beauty and harmonated hoʊməni əwaʊnd him With a hɑw full of joy Finnegan weturn to his oak tree He bwɔt with him some of the gawden ɛkna flaʊz which he plænʔɪd around his home From the day that ʃæmwɑk Valley was known for the beautiful blossoms the and Finnegan was celebwating as the leperchauns who faʊn the greatest treasure of all And so Finnegan learned s|th.that sʌmtaɪm the moʊsv valuable treasure ɑw not what we ɛkspɛk but the wonduh we faɪn ə.əlɔŋ the way,"Once upon a time in the magical land of Shamrock Valley, lived a leprechaun named Finnegan. Finnegan was not an ordinary leprechaun; he was extraordinarily curious and adventurous. He lived under a colossal oak tree, where he kept his treasured pot of gold. One sunny morning, Finnegan decided to explore the vibrant meadow beyond his home. As he skipped joyfully, he stumbled upon a peculiar sight. There, in the middle of the meadow, stood an enormous rainbow with dazzling colors. It was more magnificent than any rainbow he had ever seen before. Finnegan's heart filled with excitement as he remembered the ancient leprechaun legend. The legend said that at the end of the most marvelous rainbow, there lay a hidden treasure more valuable than gold. Determined to discover this treasure, Finnegan set off on his quest. He followed the rainbow through the enchanted forest, past bubbling brooks and singing birds. Just as the sun began to set, Finnegan reached the end of the rainbow. To his amazement, he found not a pot of gold, but a magical garden full of delicious, exotic fruits and flowers. Finnegan realized the true treasure was not gold, but the extraordinary beauty and harmony around him. With a heart full of joy, Finnegan returned to his oak tree. He brought with him some of the garden's enchanting flowers, which he planted around his home. From that day on, Shamrock Valley was known for its beautiful blossoms, and Finnegan was celebrated as the leprechaun who found the greatest treasure of all. And so, Finnegan learned that sometimes the most valuable treasures are not what we expect, but the wonders we find along the way."
"/Users/liu.ying/University of Florida/Leite,Walter - Storiza Corpus Spring 2025/Storiza_Participant_Recording_05-30-25/uid_b7tT96cSBaaiNnMJ2KcuOQPRkO83_sid_f7KR0agQx5Xn9Hgin229_1741215227.wav",In a small green forest there lived a clever fox named Max Max loved roaming around searching for fun One sunny day Max found a small shiny box under a big old oak tree He was curious so he s:nɪf:d and tapped on tapped the lid wɪf a flip to open to reveal a ring with ʔeɪ bright blue gem Max fought it was a gift from a fɹɛn|li bird As Max admire the ring a happy robin flew by Thank you Max chirped the robin Max smile knowing he had made a new friend From then on Max and the ɹɑpɪn played together every day,"In a small green forest, there lived a clever fox named Max. Max loved roaming around, searching for fun. One sunny day, Max found a small, shiny box under a big, old oak tree. He was curious, so he sniffed and tapped the lid. With a flip, it opened to reveal a ring with a bright blue gem. Max thought it was a gift from a friendly bird! As Max admired the ring, a happy robin flew by. ""Thank you, Max!"" chirped the robin. Max smiled, knowing he had made a new friend. From then on, Max and the robin played together every day."
"/Users/liu.ying/University of Florida/Leite,Walter - Storiza Corpus Spring 2025/Storiza_Participant_Recording_05-30-25/uid_CjlD9aGvoSfMhsnUwRIQlMr4IFp1_sid_fPKMdj4jr6BedPXQV3mV_1742180701.wav",Six red foxes saw ten big frogs in a hot pot The frogs had a had to hop out or they got wet Sam the frog did not s:tɑp to hop pæ:m got mad but Dan the frog did get wet Dan and Pam sat on a log to h:ʌɡ A kid pig came by and said Join me to jog in the sun They felt glad and ran with the pig,"Six red foxes saw ten big frogs in a hot pot. The frogs had to hop out, or they got wet. Sam the frog did not stop to hop. Pam got mad, but Dan the frog did get wet. Dan and Pam sat on a log to hug. A kind pig came by and said, ""Join me to jog in the sun!"" They felt glad and ran with the pig."
"/Users/liu.ying/University of Florida/Leite,Walter - Storiza Corpus Spring 2025/Storiza_Participant_Recording_05-30-25/uid_tHP0GvI5hccNGBzYfgE2pkEHXiW2_sid_ifxAtA0WEnr7FI7ORW0r_1743456867.wav",Gus runs fast with the ball He jumps up and kicks it The ball zooms in the air Gus s:kɔɹz a goal Fun and cheers fill ð.ðə par Gus hugged his dad f|oo|t fʊt|bɔl joy is in the air,Gus runs fast with the ball. He jumps up and kicks. The ball zooms in the air. Gus scores a goal! Fun and cheer fill the park. Gus hugs his dad. Football joy is in the air!
"/Users/liu.ying/University of Florida/Leite,Walter - Storiza Corpus Spring 2025/Storiza_Participant_Recording_05-30-25/uid_H7rAk5StNLc0VysmHcZQZTQFpBx2_sid_1BvqAU3Y1VCwhTpvVr78_1741207795.wav",Once upon time three friends name Jake Blake and Kate lived in a small town called Lakeville Every morning they met by thelay the big oak tree to play games and share snacks One sunny day Jake brought his new kite Look at my kite Jake ɝ Look at my kite shake in the breeze he exclaimed Blake and Kate were amazed Can we try flying it they asked dʒeɪ agreed happily Blake took the string first As the kite soared up high Blake stepped on a rake by mistake Yikes he shouted jum jumping back Kate giggled as he took her turn I'll make sure to avoid the ray she said with smile The kite danced gracefully in the sky and Kate felt felt ger felt a great sense of pride Suddenly a light rain ɡæn to fall Quick we need to find a place where the farmer kept ɚ to stay dry Jake shouted The three friends ran to the nearby barn where the farmer kept grain in a big safe crate Phew We're safe in here said Blake shaking off the raindrops They mʌ They munched on the some cake Jake's mom had packed while they waited for the rain to stop As the klaʊz cleared a beautiful rainbow peer in the sky Look at those colors Kate said with delight The friends decided to follow the ɹ.ɹeɪmboʊ hoping to find the end With each step they felt a thrill of the of the magical chase In the end they reached a field filled with daisies through the rainbow had faded they felt happy and fulfilled unknown their friendship created memories brighter than any rainbow Smiling they made their way back to Lakeville their hearts light and spirits full of ,"Once upon a time, three friends named Jake, Blake, and Kate lived in a small town called Lakeville. Every morning, they met by the big oak tree to play games and share snacks. One sunny day, Jake brought his new kite. ""Look at my kite shake in the breeze!"" he exclaimed. Blake and Kate were amazed. ""Can we try flying it?"" they asked. Jake agreed happily. Blake took the string first. As the kite soared up high, Blake stepped on a rake by mistake. ""Yikes!"" he shouted, jumping back. Kate giggled as she took her turn. ""I'll make sure to avoid the rake!"" she said with a smile. The kite danced gracefully in the sky, and Kate felt a great sense of pride. Suddenly, a light rain began to fall. ""Quick, we need to find a place to stay dry!"" Jake shouted. The three friends ran to the nearby barn, where the farmer kept grain in a big, safe crate. ""Phew! We're safe here!"" said Blake, shaking off the raindrops. They munched on some cake Jake's mom had packed while they waited for the rain to stop. As the clouds cleared, a beautiful rainbow appeared in the sky. ""Look at those colors!"" Kate said with delight. The friends decided to follow the rainbow, hoping to find an end. With each step, they felt the thrill of the magical chase. In the end, they reached a field filled with daisies. Though the rainbow had faded, they felt happy and fulfilled, knowing their friendship created memories brighter than any rainbow. Smiling, they made their way back to Lakeville, their hearts light and spirits full of joy."
"/Users/liu.ying/University of Florida/Leite,Walter - Storiza Corpus Spring 2025/Storiza_Participant_Recording_05-30-25/uid_WXRuAJyMuAViHCpYPRVffOrexB03_sid_Ttc81IXIedFGPCeX9A2y_1741217243.wav",Pam the panda sat sat on a mat sh:ea had a lat flat hat she s:ɔ:l Pam s:ɔ: e:ɪ tan fan Can I have that fan Pam asked Pam The man on the van sɛdə Yes you can keh Pam wʌ:z ɡlæ:d ʃ:i sat back on hɝ: mat w:a with hɝ: flat hæ.hæt and ðʌ: tan fan in hand Pam napped with the fan,"Pam the panda sat on a mat. She had a flat hat. Pam saw a tan fan. ""Can I have that fan?"" asked Pam. The man on the van said, ""Yes, you can!"" Pam was glad. She sat back on her mat, with her flat hat and the tan fan in hand. Pam napped with the fan."
"/Users/liu.ying/University of Florida/Leite,Walter - Storiza Corpus Spring 2025/Storiza_Participant_Recording_05-30-25/uid_tHP0GvI5hccNGBzYfgE2pkEHXiW2_sid_fekXGLlqzU2WnyoByMnJ_1743542906.wav",Pam has a bɪɡə ɹɛdə cap Max has a big a red bag Pam and mat sit on a ma the mat They c:|a: tʃ|æ:|t chat and pat the bag A cat naps in the bag pæ:m a t|æ|p|s taps the bag and the cat b|æ|t|s bæ:ts a.uh at the k|æ|p the cap Pam and math clap What What a fun deɪw with ðʌ: cap eh  cap bag and the cat,"Pam has a big red cap. Max has a red bag. Pam and Max sit on the mat. They chat and pat the bag. A cat naps in the bag. Pam taps the bag, and the cat bats at the cap. Pam and Max clap. What a fun day with the cap, bag, and the cat!"
"/Users/liu.ying/University of Florida/Leite,Walter - Storiza Corpus Spring 2025/Storiza_Participant_Recording_05-30-25/uid_tHP0GvI5hccNGBzYfgE2pkEHXiW2_sid_OXmhZeGNuXUOY3qvMpeu_1743378291.wav",Jake Jake the dinosaur made a cake It was huge He placed it on a plate His friend Nate the dinosaur came to his house They ate the cake until it was gah all gone They were happy they played games it in Jake's cave What a great day it was,"Jake the dinosaur made a cake. It was huge! He placed it on a plate. His friend, Nate the dinosaur, came to his home. They ate the cake until it was all gone. They were happy and played games in Jake's cave. What a great day it was!"
