Path,Transcript,goldStandard
"/Users/liu.ying/University of Florida/Leite,Walter - Storiza Corpus Spring 2025/Storiza_Participant_Recording_05-30-25/uid_WXRuAJyMuAViHCpYPRVffOrexB03_sid_Ttc81IXIedFGPCeX9A2y_1741217243.wav",Pam the panda sat sat on a mat sh:ea had a lat flat hat she s:ɔ:l Pam s:ɔ: e:ɪ tan fan Can I have that fan Pam asked Pam The man on the van sɛdə Yes you can keh Pam wʌ:z ɡlæ:d ʃ:i sat back on hɜɹ: mat w:a with hɜɹ: flat hæ.hæt and ðʌ: tan fan in hand Pam napped with the fan,"Pam the panda sat on a mat. She had a flat hat. Pam saw a tan fan. ""Can I have that fan?"" asked Pam. The man on the van said, ""Yes, you can!"" Pam was glad. She sat back on her mat, with her flat hat and the tan fan in hand. Pam napped with the fan."
"/Users/liu.ying/University of Florida/Leite,Walter - Storiza Corpus Spring 2025/Storiza_Participant_Recording_05-30-25/uid_tHP0GvI5hccNGBzYfgE2pkEHXiW2_sid_fekXGLlqzU2WnyoByMnJ_1743542906.wav",Pam has a bɪɡə ɹɛdə cap Max has a big a red bag Pam and mat sit on a ma the mat They c:|a: tʃ|æ:|t chat and pat the bag A cat naps in the bag pæ:m a t|æ|p|s taps the bag and the cat b|æ|t|s bæ:ts a.uh at the k|æ|p the cap Pam and math clap What What a fun deɪw with ðʌ: cap eh  cap bag and the cat,"Pam has a big red cap. Max has a red bag. Pam and Max sit on the mat. They chat and pat the bag. A cat naps in the bag. Pam taps the bag, and the cat bats at the cap. Pam and Max clap. What a fun day with the cap, bag, and the cat!"
"/Users/liu.ying/University of Florida/Leite,Walter - Storiza Corpus Spring 2025/Storiza_Participant_Recording_05-30-25/uid_tHP0GvI5hccNGBzYfgE2pkEHXiW2_sid_OXmhZeGNuXUOY3qvMpeu_1743378291.wav",Jake Jake the dinosaur made a cake It was huge He placed it on a plate His friend Nate the dinosaur came to his house They ate the cake until it was gah all gone They were happy they played games it in Jake's cave What a great day it was,"Jake the dinosaur made a cake. It was huge! He placed it on a plate. His friend, Nate the dinosaur, came to his home. They ate the cake until it was all gone. They were happy and played games in Jake's cave. What a great day it was!"
"/Users/liu.ying/University of Florida/Leite,Walter - Storiza Corpus Spring 2025/Storiza_Participant_Recording_05-30-25/uid_EfKQNmht2ebtDnNadrezErlhcDF3_sid_DHkzC6iHwVqz1EYkGumN_1743544680.wav",On April Fool's Day Lucky planned a fun prank She took a tape and pasted a f:eɪk bug on the wall Her fren: Jake saw it and shouted Oh no Lucky giggled and said April Fool's Then Jake had an idea He placed a toy sneɪ|k on a chair When Lucky sat down she jumped up in surprise Got you back Jake laughed They both laughed all day As  sun set they promise to make more jokes next year It was a day full of fun and laughter the s:ɪli tricks and giggles at every turn,"On April Fool's Day, Lucy planned a fun prank. She took a tape and pasted a fake bug on the wall. Her friend Jake saw it and shouted, ""Oh no!"" Lucy giggled and said, ""April Fool's!"" Then, Jake had an idea. He placed a toy snake on a chair. When Lucy sat down, she jumped up in surprise. ""Got you back!"" Jake laughed. They both laughed all day. As the sun set, they promised to make more jokes next year. It was a day full of fun and laughter, with silly tricks and giggles at every turn."
"/Users/liu.ying/University of Florida/Leite,Walter - Storiza Corpus Spring 2025/Storiza_Participant_Recording_05-30-25/uid_CanxAhhjiePs6niCtdVzPqVIzXt1_sid_3EY5UYLqcjiMWbMo794r_1742766112.wav",Once pɔn a time in a land of blocks a boy name Tim loved to play maɪnkɹæf He built a t|ɔl tower to see the world One sunny day while exploring Tim heard a hiss A creeper was near Tim quickly dug a pit to tɹæ|p it With a s|wɪft swift swing of his sword h:i was safe again As night fell Tim crafted a cozy bɛ in|s: inside his taʊə He slept soundly dreaming of new adventures The next day with the sun shining bwaɪt Tim was ready for more fun in his maɪnkɹæf world,"Once upon a time, in a land of blocks, a boy named Tim loved to play Minecraft. He built a tall tower to see the world. One sunny day, while exploring, Tim heard a hiss. A creeper was near! Tim quickly dug a pit to trap it. With a swift swing of his sword, he was safe again. As night fell, Tim crafted a cozy bed inside his tower. He slept soundly, dreaming of new adventures. The next day, with the sun shining bright, Tim was ready for more fun in his Minecraft world."
"/Users/liu.ying/University of Florida/Leite,Walter - Storiza Corpus Spring 2025/Storiza_Participant_Recording_05-30-25/uid_mHWscHBXcoabM7fdw88AliGuPWw1_sid_5Qzz5HgfBlyv7s5pQMxl_1743034049.wav",In a lus: ɡwin fɔwəst a kɔɹn named Mike stʊ:d s:tʊd tall and p|ɹaʊd His mane sməɹd like silver and his smile was waɪ and bwaɪt Every d.deɪ Mike liked to explore the vast land amazing the sky blue blue hʌd and the sun's  One s:ʌni day Mike found a hɪdɪŋ caif: filled with treasures and sparkling kwaʊn He p|leɪst the kwaʊn on his head feeling guilt wanted wit waɪti a pahsin...ing to to practice the forest with care æθ the star shone əvʌv Mike remind houf remind home cus:tin and tired The fowes: s:ang a s:.z.sto soft tune wɛlkəm:ɪŋ its  its bweɪv unicorn home,"In a lush, green forest, a unicorn named Mike stood tall and proud. His mane shimmered like silver, and his smile was wide and bright. Every day, Mike liked to explore the vast land, admiring the sky's blue hue and the sun's glow. One sunny day, Mike found a hidden cave, filled with treasures and a sparkling crown. He placed the crown on his head, feeling its gentle weight and promising to protect the forest with care. As the stars shone above, Mike returned home, content and tired. The forest sang a soft tune, welcoming its brave unicorn home."
"/Users/liu.ying/University of Florida/Leite,Walter - Storiza Corpus Spring 2025/Storiza_Participant_Recording_05-30-25/uid_THJAu4lbjHRa32ysgvSU3Etlb0d2_sid_db43viuwuV7v8UXvcdXG_1741218043.wav",e:ɪ kæ:|t S|am s|a s|æt A kæ|t sæ|t A kæ|t is æ|t a m|æ|t mæ|t The mæ|t is a:n ʌm e:ɪ p|ɪ|t pɪ|t The cat s|æt sat in the m:at m|ih m: p|ɪ|t pit The cat l|ih|s|t l|ɪ|t lit the m:meh l|æ|m|p lamp The cat n|æ|p|s naps in the l|a|m|p lamp unintelligible  lamp's w|ih no w|ah A R in this word is or: w|ar.ar|m warm g|l an OW's (oh double u's) oh oh glow good job warm glow,A cat sat. A cat is at a mat. The mat is in a pit. The cat sat in the pit. The cat lit the lamp. The cat naps in the lamp's warm glow.
"/Users/liu.ying/University of Florida/Leite,Walter - Storiza Corpus Spring 2025/Storiza_Participant_Recording_05-30-25/uid_b7tT96cSBaaiNnMJ2KcuOQPRkO83_sid_qI8dUME97DjQJdv58X28_1741299346.wav",æk was excited to launch his bright rocket He packed a picnic wɪf a block of tʃi|z and a b.bɪɡ clock to keep track of time At the park he klɛkt the rocket button It zu:md up like a flock of bir:t dazzling in the kɹaʊ wɪf a loud shock it poppe|d open sending kʌəɹfəl confetti everywhere Jack watched the rocket come back and læn on the grass ɛvɹwʌn clapped and cheer The day ɛndɪ wɪf a sunset and Jack felt proud He pack up his rocket ready to unlock new əvɛntʃəɹz next time with his fait|ful friend,"Jack was excited to launch his bright rocket. He packed a picnic with a block of cheese and a big clock to keep track of time. At the park, he clicked the rocket's button. It zoomed up like a flock of birds, dazzling the crowd. With a loud shock, it popped open, sending colorful confetti everywhere. Jack watched the rocket come back and land on the grass. Everyone clapped and cheered. The day ended with a sunset, and Jack felt proud. He packed up his rocket, ready to unlock new adventures next time with his faithful friend."
"/Users/liu.ying/University of Florida/Leite,Walter - Storiza Corpus Spring 2025/Storiza_Participant_Recording_05-30-25/uid_tHP0GvI5hccNGBzYfgE2pkEHXiW2_sid_yM1c099hRczoiHMmEqH2_1743456350.wav",A fat cat and a big fish ha|t met at a wet mat The cat sat and the fish was in a  tin ɑ:t the mat The kæ did tap the tin The fish dɪ not y|a:p jæ:p jæ The end,"A fat cat and a big fish met at a wet mat. The cat sat, and the fish was in a tin at the mat. The cat did tap the tin. The fish did not yap. The end."
"/Users/liu.ying/University of Florida/Leite,Walter - Storiza Corpus Spring 2025/Storiza_Participant_Recording_05-30-25/uid_ZegJLYO9QiacSJTQWx7CWauRcQr1_sid_rh7dGMV1HRrdpbcJITsW_1742611583.wav",In a cozy house there stood a big brown couch Every Saturday Lucy and her dog Max əm lounged on the couch to watch cartoons One One day Max found a pouch under the couch kyih ʌm Curious Lucy researchedf ʌm reached for it and pulled out a shiny coin Woah Max she exple ʃi exlaimed This məs be lucky They decide to save the coin in a special jar From ʌm that day on wherever that sat on the couch they dreamed of an adventure the coi coin might bring The couch wasn't just for sitting anymore it was a place where dreamed and dɪskʌviəɹz began,"In a cozy house, there stood a big, brown couch. Every Saturday, Lucy and her dog, Max, lounged on the couch to watch cartoons. One day, Max found a pouch under the couch. Curious, Lucy reached for it and pulled out a shiny coin. ""Wow, Max!"" she exclaimed. ""This must be lucky!"" They decided to save the coin in a special jar. From that day on, whenever they sat on the couch, they dreamed of adventures the coin might bring. The couch wasn't just for sitting anymore; it was a place where dreams and discoveries began."
"/Users/liu.ying/University of Florida/Leite,Walter - Storiza Corpus Spring 2025/Storiza_Participant_Recording_05-30-25/uid_b7tT96cSBaaiNnMJ2KcuOQPRkO83_sid_t5g1aeUZwxH7esCXS9Pn_1743345755.wav",In a sunny glen a small frog named Fred met a sly fox The fox grin flashing hɪʃ sharp teeth wʊdʒ you like to join me for the for a feast Fred felt a chill but nɑ:dɪd kiɹiəs As the As they hoped and tɹ|ɑ|t|ɪd tɹɑtɪ Fred spotted a flock of birds They chirped and sing warning him of the fox|s tricks f.fɹɛd thank the birds and leaped away leaping the fox alone The fox frown realizing he had lost hɪʃ chance for a s:sl.lay sk|s|ch|ai|eme stʃim fɹɛ join the birds safe and happy as the play they played under the bright blue sk,"In a sunny glen, a small frog named Fred met a sly fox. The fox grinned, flashing his sharp teeth. ""Would you like to join me for a feast?"" the fox asked. Fred felt a chill but nodded, curious. As they hopped and trotted, Fred spotted a flock of birds. They chirped and sang, warning him of the fox's tricks. Fred thanked the birds and leaped away, leaving the fox alone. The fox frowned, realizing he had lost his chance for a sly scheme. Fred joined the birds, safe and happy, as they played under the bright blue sky."
"/Users/liu.ying/University of Florida/Leite,Walter - Storiza Corpus Spring 2025/Storiza_Participant_Recording_05-30-25/uid_Gt0cspsUtRSvEXXHZKUWlVAfyVq2_sid_NB0tkgcxvGESuaQYdzod_1743619802.wav",pɑn a time there was a little ɡɜɹ named Clara She was spoiled and made her mother and father do everything for her klɛɹz parents gave her toys treats and all of her desires One day Clara wanted to play in the park but it was too far away Her mother and father were bishnee busy so she had to go alawn On the way Clara learned how to do thingsh herself  started to feel proud and strong fɹm that day Clara decided to help her mother and father and never make them do θɪŋʃ ever ,"Once upon a time, there was a little girl named Clara. She was spoiled and made her mother and father do everything for her. Clara's parents gave her toys, treats, and all her desires. One day, Clara wanted to play in the park, but it was far away. Her mother and father were busy, so she had to go alone. On the way, Clara learned how to do things herself. She started to feel proud and strong. From that day, Clara decided to help her mother and father and never make them do things for her again."
"/Users/liu.ying/University of Florida/Leite,Walter - Storiza Corpus Spring 2025/Storiza_Participant_Recording_05-30-25/uid_FecxEEwWTpW5fnBaHIGu821YiLh2_sid_5CDuMCZzZSESFX0X8vIr_1742344504.wav",ʌm Once there was Once upon a time in a vɪlɪndʒ on the edge of a wɪdʒ there lɪv|d a king kid judge named Mr. Lo log log Lodge what does d g Lodge yep Mr. Lodge He lived in to sh:ar shar share hɛə stɔiz of history with the children One day the gath|ee|red gatheered that right does it sound right Jeff jeffred gathred gathered gathered ɛvwiwʌn by the old bridges bridge In en ancient eɪtʃənt time had beega had begin a bweɪv king named Paige po|ot pro.protect this village fʌm danger theezh children The children ins:t.ins:.instea(d) (instead) l l:.lɪsnd eag eajerly whadis (what is) E.A. gonna say ay unintelligible vowel unintelligible (seen?) ee mhm juh eajerly whother (what other) sound canuh (can a) g make i:juh e what other sound g|er:ly ig.iɡəɹli mhm eagerly eyes waɪt and wondered  eyes wide with wonder guhjob (good job) As the tale ended Mr. Lodge smiled Always remember history iz l|he like a bwɪdʒ as like is is like a bwidge simile right mom mhm good job con: kə.kən|ɛktɪŋ us to the pa past The children tʃɪ.|tʃɪɹd no mhm che: cheered gladfully ɡlædfəl for the knowlid knowledge Mr. l lawlidge ʌm Lodge has shared a prou:m|iced|ih and po:.p|o|m prom|ise: prom:|is|d promised to always tree treashore tr|ishore trishore twea|zure it,"Once upon a time, in a village on the edge of a ridge, there lived a kind judge named Mr. Lodge. He loved to share stories of history with the children. One day, he gathered everyone by the old bridge. ""In ancient times,"" he began, ""a brave knight named Pudge protected this village from danger."" The children listened eagerly, eyes wide with wonder. As the tale ended, Mr. Lodge smiled, ""Always remember, history is like a bridge connecting us to the past."" The children cheered, grateful for the knowledge Mr. Lodge had shared, and promised to always treasure it."
"/Users/liu.ying/University of Florida/Leite,Walter - Storiza Corpus Spring 2025/Storiza_Participant_Recording_05-30-25/uid_ECPqsmdUcMhqkJwXAfhhs3XTgoa2_sid_SuRsid6TUn8QnLIxxKUO_1741643049.wav",Dan was in in his lab looking at the stars He had a map It was dark but he had a lamp Dan saw plan I can ɡoʊ: in a van to space he said The van was ready Dan packed a bag and sætə Up in the van went past the stars Dan was glad He waved and yelled I'm an astronaut in space Dan felt fantastic,"Dan was in his lab, looking at the stars. He had a map. It was dark, but he had a lamp. Dan saw a plan. ""I can go in a van to space,"" he said. The van was ready. Dan packed a bag and sat. Up the van went, past the stars. Dan was glad. He waved and yelled, ""I am an astronaut in space!"" Dan felt fantastic."
"/Users/liu.ying/University of Florida/Leite,Walter - Storiza Corpus Spring 2025/Storiza_Participant_Recording_05-30-25/uid_flpss45kNMRJ1OyjEiJaPFx5rCo2_sid_Rcq8EeYY64iPD7qGRtyZ_1743380161.wav",On a rainy day Roy and his friend Joy stayed indoors They decided to make a big playdough town Roy made a playdough boy with a bright blue toy car Joy made a kɔɪ:l coil of playdough to form a bouncy slide They enjoy creating and chatting forgetting about the rain outside Suddenly the rain stopped and a rainbows appeared They placed their playdough town by the window to enjoy the view Joy said Even on rainy days we can find joy Roy nodded happih ʌm happy to have a such such a joyful friend They waved goodbye to ʌm to the rain for new invetch inventures ready for new iventch ɪnvɛntʃəɹz,"On a rainy day, Roy and his friend Joy stayed indoors. They decided to make a big playdough town. Roy made a playdough boy with a bright blue toy car. Joy made a coil of playdough to form a bouncy slide. They enjoyed creating and chatting, forgetting about the rain outside. Suddenly, the rain stopped, and a rainbow appeared. They placed their playdough town by the window to enjoy the view. Joy said, ""Even on rainy days, we can find joy!"" Roy nodded, happy to have such a joyful friend. They waved goodbye to the rain, ready for new adventures."
"/Users/liu.ying/University of Florida/Leite,Walter - Storiza Corpus Spring 2025/Storiza_Participant_Recording_05-30-25/uid_xxUUDYlSFESUIRvPTLDLReqO44G3_sid_EWrmt6kSmwKACKbLS43Q_1742751642.wav",Timmy the brave cat lived in a bɪ:ɡ green house One day he heard a strange noise in the yard Timmy peeked through the window and saw a small brown mouse The mouse wəʃ shivering in the cold breeze Timmy decided to help the He open the door and invited the mouse inside The mouse smiled and thank Timmy with a lɪ:təl squeak They shared a warm meal and became friends for From then on the house was filled wɪf laughter and cheer and Timmy was glad he had opened his hɑɹ to a new friend,"Timmy the brave cat lived in a big, green house. One day, he heard a strange noise in the yard. Timmy peeked through the window and saw a small, brown mouse. The mouse was shivering in the cold breeze. Timmy decided to help. He opened the door and invited the mouse inside. The mouse smiled and thanked Timmy with a little squeak. They shared a warm meal and became friends. From then on, the house was filled with laughter and cheer, and Timmy was glad he had opened his heart to a new friend."
"/Users/liu.ying/University of Florida/Leite,Walter - Storiza Corpus Spring 2025/Storiza_Participant_Recording_05-30-25/uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_P6kAd6A5SfFBLSW9pJpN_1741135137.wav", upon a time             the      His  toy                        around     softened soffer          diaper   whirl in the  why    play   artichoke   halls      His   Sally   and    you are the            um        the: the messiest eater Pete But Pete just grinned with a mouthful of peas buh ʌ By the end of the day Pete was the slipiɛs baby ever He snuggled into his crib holding his little teddy bear tightly His mom whispered Goodnight my switɪs diaper baby as Pete drifted into his happiest dreams And indeed id And indeed it was the best day ever for little Pete the diaper baby,"Once upon a time in a cozy cottage, lived a diaper baby named Pete. Pete was the smallest in the whole house. His favorite toy was a tiny teddy bear. One sunny morning, Pete looked around and smiled, thinking, ""Today might be the best day ever!"" Pete crawled around, noticing his diaper was softer than a pillow. He thought it was the silkiest diaper in the whole wide world. As he played, his giggling echoed through the halls, louder than any other noise. His big sister, Sally, came by and said, ""Pete, you are the funniest little guy!"" At lunch, Pete made a mess, as usual. His mom laughed and said, ""You are certainly the messiest eater, Pete!"" But Pete just grinned with a mouthful of peas. By the end of the day, Pete was the sleepiest baby ever. He snuggled into his crib, holding his little teddy tightly. His mom whispered, ""Goodnight, my sweetest diaper baby,"" as Pete drifted into the happiest dreams. And indeed, it was the best day ever for little Pete, the diaper baby."
"/Users/liu.ying/University of Florida/Leite,Walter - Storiza Corpus Spring 2025/Storiza_Participant_Recording_05-30-25/uid_lEq1lXM2xafR8w5blWO2OCG8VE93_sid_jYTizNYBKMXCSsVuEydP_1742757294.wav",ɛvəwi Sunday weɪ and June play ge video games They stay n: in their playroom all day June's favorite game is a weɪs ɑnð a big track weɪ likes a game wɛw h.he sails a ship and hunts foɹf a pwaɪz They both love when it's time to play One One wain weɪni dəi the laɪts: went out and they couldn't play So they made up a game dwɔɪŋg a map toof (to) and finding treasures in the house At the end of də day des|pi|t despite on no so sɔʔsɛns day ðeɪf had fun They say Let's play this way again,"Every Sunday, Ray and Jane play video games. They stay in their playroom all day. Jane's favorite game is a race on a big track. Ray likes a game where he sails a ship and hunts for a prize. They both love when it's time to play. One rainy day, the lights went out, and they couldn't play. So, they made up a game, drawing a map and finding treasures in the house. At the end of the day, despite no screens, they had fun. They say, ""Let's play this way again!"""
"/Users/liu.ying/University of Florida/Leite,Walter - Storiza Corpus Spring 2025/Storiza_Participant_Recording_05-30-25/uid_EOwDjm2STZfXSXQJzWXadFRGRzn1_sid_Er2vmZID4HCN6xXLufOo_1744244305.wav",Lucky saw a dog down by the river The pup barked and wagged its tail wagging to play wanting to play Lucky took off her shoes and waited in The in The two s|p|l|ash|t splashing spla sp|l|ash|ed splashed splæʃɪd mhm and had fun in the sun As the sun began to set Lucky said goodbye to her new friend She promised tu: e|t|urn return to return the next day leaving with her f: fool fell of joy and muddy feet,"Lucy saw a dog down by the river. The pup barked and wagged its tail, wanting to play. Lucy took off her shoes and waded in. The two splashed and had fun in the sun. As the sun began to set, Lucy said goodbye to her new friend. She promised to return the next day, leaving with a heart full of joy and muddy feet."
"/Users/liu.ying/University of Florida/Leite,Walter - Storiza Corpus Spring 2025/Storiza_Participant_Recording_05-30-25/uid_WXRuAJyMuAViHCpYPRVffOrexB03_sid_H4UzBBUu9GcvIGFhnpPB_1742774655.wav",m ɛ.ɛənd his pals Jane gaze at a map Their plan to a trip to see space Can we really s.s Can we see a s:tɑɹ æs Sam Jan nɑ:dz Yes and we can grab a snack at the space ba.buh|a r bar She They park pack pack ð:ɛəɹ hats bags hats and a jack As they l.lænd on Mars they can they clap and jump anth.theins This This is the bɛs smile  Sam says This They nap on under the s.stɑɹz and dream big,"Sam and his pal, Jan, gaze at a map. They plan a trip to see space. ""Can we see a star?"" asks Sam. Jan nods, ""Yes, and we can grab a snack at the space bar."" They pack their bags, hats, and a jack. As they land on Mars, they clap and jump. ""This is the best!"" Sam says. They nap under the stars and dream big."
"/Users/liu.ying/University of Florida/Leite,Walter - Storiza Corpus Spring 2025/Storiza_Participant_Recording_05-30-25/uid_uJ59YClhDZUuJsN0vsDR1GRv6pu1_sid_9aQcNlrmXoeI8N7VSq3c_1742872549.wav",Teddy and Max were two tʃɪɹ.tʃɪɹfəl dogs living on a green farm Teddy was curious and blouder always leading the their ɪnvɛntʃəɹz Max was s.|sparking Max was clever fɪɡjəɹɪ out figuring out the tik|t trickist paths One day they found a spɑɹ.spɑɹklɪŋ river Teddy and Max Teddy dared Max Let's go see who jumps the fɑɹdɪst They bəʊf ran fast splashing to the cool water Teddy splashed higher while Max was the fast swimmer fastest swimmer reached to the other side first Wet Wet but happy they shook off together under the tɔlɪs tree tails wagging Teddy and Max agreed it was their best day discovering treasures of their friendship,"Teddy and Max were two cheerful dogs living on a green farm. Teddy was curious and bolder, always leading their adventures. Max was clever, figuring out the trickiest paths. One sunny day, they found a sparkling river. Teddy dared Max, ""Let's see who jumps the farthest!"" They both ran fast, splashing into the cool water. Teddy splashed higher, while Max, the fastest swimmer, reached the other side first. Wet but happy, they shook off together under the tallest tree, tails wagging. Teddy and Max agreed it was their best day, discovering treasures of their friendship."
"/Users/liu.ying/University of Florida/Leite,Walter - Storiza Corpus Spring 2025/Storiza_Participant_Recording_05-30-25/uid_THJAu4lbjHRa32ysgvSU3Etlb0d2_sid_QP6RR2aVPvPDSrDB99cc_1743032180.wav",A big red dɹæ:ɡɪn was sad He sa He sat on a lɔ:ɡ Then a man came hi: had a bag of fun The dragon f|ɛ|l.lt felt glad and wagged his its tail The dragon and the man had jam The dragon was happy at last,A big red dragon was sad. It sat on a log. Then a man came. He had a bag of fun. The dragon felt glad and wagged its tail. The dragon and the man had jam. The dragon was happy at last.
"/Users/liu.ying/University of Florida/Leite,Walter - Storiza Corpus Spring 2025/Storiza_Participant_Recording_05-30-25/uid_EfKQNmht2ebtDnNadrezErlhcDF3_sid_MrJqeNzcm0ADJEBm72gJ_1741214318.wav",A small salamander name Sam lived in a fɔɹəs He like to explore far and wide One morning Sam found a s:pɑɹklɪŋ lake with clear water Before he jumped ɪ.ɪn he s:ɔ a carp swim by The carp shared stories of the ocean wonders With excitement Sam imagined the places he could visit As the sun set Sam returned home idʒəɹ to tell his family about his əvɛntʃəɹ That night he dreamed of ocean oceans sa and stars feeling brave and ready and more,"A small salamander named Sam lived in a forest. He liked to explore far and wide. One morning, Sam found a sparkling lake with clear water. Before he jumped in, he saw a carp swim by. The carp shared stories of the ocean's wonder. With excitement, Sam imagined more places he could visit. As the sun set, Sam returned home, eager to tell his family about his adventure. That night, he dreamed of oceans and stars, feeling brave and ready for more."
"/Users/liu.ying/University of Florida/Leite,Walter - Storiza Corpus Spring 2025/Storiza_Participant_Recording_05-30-25/uid_CanxAhhjiePs6niCtdVzPqVIzXt1_sid_gUXg6qMNfG1UwQvM5G7u_1742765846.wav",Ben and his fwɛn Jake love playing soccer One sunny day they joined a game at th.th.duh park Ben kick the ball to Jake who dashed down the field Jake s:wɪftli passed it back to Ben Ben aimed and shot the ball It scored thw|ough the air soared through the air and landed in the goal Hooray their team cheered The game continue and bəʊf fwɛndz played with great skill Near the ɛn the score was tied Ben had one læʃ chance He kick the ball hard and it zoom past the goalie Their team won Ben and Jake celeray wɪf bih with big smiles,"Ben and his friend Jake loved playing soccer. One sunny day, they joined a game at the park. Ben kicked the ball to Jake, who dashed down the field. Jake swiftly passed it back to Ben. Ben aimed and shot the ball. It soared through the air and landed in the goal. ""Hooray!"" their team cheered. The game continued, and both friends played with great skill. Near the end, the score was tied. Ben had one last chance. He kicked the ball hard, and it zoomed past the goalie. Their team won! Ben and Jake celebrated with big smiles."
"/Users/liu.ying/University of Florida/Leite,Walter - Storiza Corpus Spring 2025/Storiza_Participant_Recording_05-30-25/uid_flpss45kNMRJ1OyjEiJaPFx5rCo2_sid_kugsV0n1o7Djk2ZJqtXt_1742679972.wav",In a fluffy pink unicorn school Joy the unicorn joined her fiɹs class She felt a bit nervous but excited Her teacher Ms Roy was friendly and full of stories hees ʌm He taught them about the magic of rainbows and the joy they bring During recess Joy found a toy unicorn that could fly She showed it to her friends and they all enjoyed playing together By the end of the day Joy felt ʌm overjoyed She realized that that sku was a place full of fun and new friends Joy couldn't wait to return the ʌm return me nɛks day and learn more,"In a fluffy pink unicorn school, Joy the unicorn joined her first class. She felt a bit nervous but excited. Her teacher, Mr. Roy, was friendly and full of stories. He taught them about the magic of rainbows and the joy they bring. During recess, Joy found a toy unicorn that could fly. She showed it to her friends and they all enjoyed playing together. By the end of the day, Joy felt overjoyed. She realized that school was a place full of fun and new friends. Joy couldn't wait to return the next day and learn more."
"/Users/liu.ying/University of Florida/Leite,Walter - Storiza Corpus Spring 2025/Storiza_Participant_Recording_05-30-25/uid_EfKQNmht2ebtDnNadrezErlhcDF3_sid_2r0KTzHJ1z29iYVj6xTe_1741215438.wav",Mara had a special  that brought her luck It was a small star that she wore on a cord One sunny morning Mara went to explore a naɹbi fɔɹəs æʃ she moved through the tall trees she dɪ not notice her charm was no longer on her When she reached a clearing she realized it was gone Mara felt a little s.s.s.soɹ for losing it However she remembered that a true charm was the ənvɛntʃəɹz she had On her way back a friendly kɹ:oʊ fa.faʊnd the charm and dropped it before her Mara smiled her luck restored once more,"Mara had a special charm that brought her luck. It was a small star that she wore on a cord. One sunny morning, Mara went to explore a nearby forest. As she moved through the tall trees, she did not notice her charm was no longer on her. When she reached a clearing, she realized it was gone. Mara felt a little sore for losing it. However, she remembered that the true charm was the adventures she had. On her way back, a friendly crow found the charm and dropped it before her. Mara smiled, her luck restored once more."
"/Users/liu.ying/University of Florida/Leite,Walter - Storiza Corpus Spring 2025/Storiza_Participant_Recording_05-30-25/uid_mHWscHBXcoabM7fdw88AliGuPWw1_sid_7XfLT0jT1wvkAI9zLj1M_1743381734.wav",Once a baby nay tiger named Gus lid in a svʌtɪkəld jungle Gus loved to wʌn and dʒʌp əmʌŋz the tall twiz One day the big sun soʊn bwaɪtli making Gus fɪl warm and happy ɡʌs: stumbled æeɪ small pond and splashed joyfully in the cool water sʌdntli a wɛd bird sæŋk a sweet song Gus listened and smiled æs: the day ended Gus lay under a big tree filling soft safe and loved His jungle was full of wʌndəz and his hot was full of joy Gus knew that he would ɑlweɪzt tru.|truess his jungle əvɛntʃəɹz,"Once, a baby tiger named Gus lived in a sunlit jungle. Gus loved to run and jump among the tall trees. One day, the big sun shone brightly, making Gus feel warm and happy. Gus spotted a small pond and splashed joyfully in the cool water. Suddenly, a red bird sang a sweet song. Gus listened and smiled. As the day ended, Gus lay under a big tree, feeling safe and loved. His jungle was full of wonders, and his heart was full of joy. Gus knew that he would always cherish his jungle adventures."
"/Users/liu.ying/University of Florida/Leite,Walter - Storiza Corpus Spring 2025/Storiza_Participant_Recording_05-30-25/uid_u2hytH2KWIS6ewdShfEZisygqIo2_sid_2Zyx7IELFHpKDvjgVHnB_1742347977.wav",Fly Girl love the sky Every day she went up up and away Her wings sprea spread wide and she soared high above The breeze made her feel əl|aɪv Each f:laɪt was free and fast One day she saw a lost bird It was small and very scared Follow me Fly Girl said  smile The bird flapped and flapped Together they flew through the clouds and over the hills hat wat At læs they reach the bird's hum Happy and safe ɪ|t turned with joy Fly Girl waved goodbye and flew bæ to her world ready for a for a new adventure,"Fly Girl loved the sky. Every day, she went up, up, and away. Her wings spread wide, and she soared high above. The breeze made her feel alive. Each flight was free and fast. One day, she saw a lost bird. It was small and very scared. ""Follow me,"" Fly Girl said with a smile. The bird flapped and followed. Together, they flew through the clouds and over the hills. At last, they reached the bird's home. Happy and safe, it chirped with joy. Fly Girl waved goodbye and flew back to her world, ready for new adventures."
