task_id,annotator,start,end,intended_words,produced_word,IPA,error_category,error_labels,comments,goldStandard,original_audio_name,actual_production,actual_ipa
,,5.788957377049181,6.924590163934427,falls,,[],Correct,[],,"A peaceful hush falls over the ship, marking a magical end.",uid_mHWscHBXcoabM7fdw88AliGuPWw1_sid_lz3I7DDQoORrxWnoDM8h_1741216155.wav,falls,fɔlz
,,7.099790680792184,7.598361172595462,over,under,['ʌndəɹ'],Mixed Error+Orthographic Sub.+Phonological,"['Contextual', 'Vowel Substitution', 'Consonant Substitution', 'Consonant Insertion']",,"A peaceful hush falls over the ship, marking a magical end.",uid_mHWscHBXcoabM7fdw88AliGuPWw1_sid_lz3I7DDQoORrxWnoDM8h_1741216155.wav,under,ʌndəɹ
,,7.599441781237266,7.784605466389053,the,,[],Correct,[],,"A peaceful hush falls over the ship, marking a magical end.",uid_mHWscHBXcoabM7fdw88AliGuPWw1_sid_lz3I7DDQoORrxWnoDM8h_1741216155.wav,the,ðɪ
,,7.795041724145546,8.411650366323999,ship,,[],Correct,[],,"A peaceful hush falls over the ship, marking a magical end.",uid_mHWscHBXcoabM7fdw88AliGuPWw1_sid_lz3I7DDQoORrxWnoDM8h_1741216155.wav,ship,ʃɪp
,,8.727769767916087,9.201063345484913,marking,making,['meɪkɪŋ'],Mixed Error+Orthographic Sub.+Phonological,"['Phonological', 'Consonant Omission']",,"A peaceful hush falls over the ship, marking a magical end.",uid_mHWscHBXcoabM7fdw88AliGuPWw1_sid_lz3I7DDQoORrxWnoDM8h_1741216155.wav,making,meɪkɪŋ
,,9.217576439529982,9.628943754613166,a,,[],Correct,[],,"A peaceful hush falls over the ship, marking a magical end.",uid_mHWscHBXcoabM7fdw88AliGuPWw1_sid_lz3I7DDQoORrxWnoDM8h_1741216155.wav,a,ʌ
,,10.06390231480929,10.842403900343061,magical,,[],Correct,[],,"A peaceful hush falls over the ship, marking a magical end.",uid_mHWscHBXcoabM7fdw88AliGuPWw1_sid_lz3I7DDQoORrxWnoDM8h_1741216155.wav,magical,mædʒɪkʌl
,,10.885752284083011,11.536862701074892,end,,[],Correct,[],,"A peaceful hush falls over the ship, marking a magical end.",uid_mHWscHBXcoabM7fdw88AliGuPWw1_sid_lz3I7DDQoORrxWnoDM8h_1741216155.wav,end,ɛnd
,,1.005901443059019,1.9629331803823773,Lila,,[],Correct,[],,Lila loved tie dye.,uid_b7tT96cSBaaiNnMJ2KcuOQPRkO83_sid_5hkZcPiSBPzGIpag8Xeo_1742423396.wav,Lila,lˈilʌ
,,2.3783256791354943,2.915892442227764,loved,love,['lʌv'],Mixed Error+Phonological+Grammatical,"['Consonant Omission', 'Omission']",,Lila loved tie dye.,uid_b7tT96cSBaaiNnMJ2KcuOQPRkO83_sid_5hkZcPiSBPzGIpag8Xeo_1742423396.wav,love,lʌv
,,2.919964917705735,3.192820774729842,,to,['tu'],Structural Error,['Word Insertion'],,Lila loved tie dye.,uid_b7tT96cSBaaiNnMJ2KcuOQPRkO83_sid_5hkZcPiSBPzGIpag8Xeo_1742423396.wav,to,tu
,,3.2050382011637573,3.5304660143580446,tie,,[],Correct,[],,Lila loved tie dye.,uid_b7tT96cSBaaiNnMJ2KcuOQPRkO83_sid_5hkZcPiSBPzGIpag8Xeo_1742423396.wav,tie,taɪ
,,3.5326873646187558,3.8625578783344663,dye,,[],Correct,[],,Lila loved tie dye.,uid_b7tT96cSBaaiNnMJ2KcuOQPRkO83_sid_5hkZcPiSBPzGIpag8Xeo_1742423396.wav,dye,daɪ
,,0.9692327868852461,1.3756852459016393,She,,[],Correct,[],,She decided to try making her own tie dye shirt.,uid_b7tT96cSBaaiNnMJ2KcuOQPRkO83_sid_5hkZcPiSBPzGIpag8Xeo_1742423396.wav,She,ʃʌ
,,1.3913180327868853,2.391816393442623,decided,,['deciyed (dɪsaɪəd)'],Phonological Error,['Consonant Omission'],,She decided to try making her own tie dye shirt.,uid_b7tT96cSBaaiNnMJ2KcuOQPRkO83_sid_5hkZcPiSBPzGIpag8Xeo_1742423396.wav,deciyed (dɪsaɪəd),deciyed (dɪsaɪəd)
,,2.407449180327869,2.7670032786885246,to,,[],Correct,[],,She decided to try making her own tie dye shirt.,uid_b7tT96cSBaaiNnMJ2KcuOQPRkO83_sid_5hkZcPiSBPzGIpag8Xeo_1742423396.wav,to,toʊ
,,2.775644378687305,3.583376508658936,try,,[],Correct,[],,She decided to try making her own tie dye shirt.,uid_b7tT96cSBaaiNnMJ2KcuOQPRkO83_sid_5hkZcPiSBPzGIpag8Xeo_1742423396.wav,try,tɹaɪ
,,3.5899205776516965,4.1676734206175166,making,,[],Correct,[],,She decided to try making her own tie dye shirt.,uid_b7tT96cSBaaiNnMJ2KcuOQPRkO83_sid_5hkZcPiSBPzGIpag8Xeo_1742423396.wav,making,meɪkɪŋ
,,4.173282671520097,4.3678255743324526,her,,[],Correct,[],,She decided to try making her own tie dye shirt.,uid_b7tT96cSBaaiNnMJ2KcuOQPRkO83_sid_5hkZcPiSBPzGIpag8Xeo_1742423396.wav,her,ər
,,4.37784063858409,4.940388624329179,own,,[],Correct,[],,She decided to try making her own tie dye shirt.,uid_b7tT96cSBaaiNnMJ2KcuOQPRkO83_sid_5hkZcPiSBPzGIpag8Xeo_1742423396.wav,own,oʊn
,,5.041548569134216,5.441253716900464,tie,,[],Correct,[],,She decided to try making her own tie dye shirt.,uid_b7tT96cSBaaiNnMJ2KcuOQPRkO83_sid_5hkZcPiSBPzGIpag8Xeo_1742423396.wav,tie,taɪ
,,5.446188348354369,5.690452605322631,dye,,[],Correct,[],,She decided to try making her own tie dye shirt.,uid_b7tT96cSBaaiNnMJ2KcuOQPRkO83_sid_5hkZcPiSBPzGIpag8Xeo_1742423396.wav,dye,daɪ
,,5.692919921049583,6.1715791720782995,shirt,,[],Correct,[],,She decided to try making her own tie dye shirt.,uid_b7tT96cSBaaiNnMJ2KcuOQPRkO83_sid_5hkZcPiSBPzGIpag8Xeo_1742423396.wav,shirt,ʃərt
,,0.9147278688524589,1.7345311475409835,First,,[],Correct,[],,"First, she tied tiny knots in a plain white shirt.",uid_b7tT96cSBaaiNnMJ2KcuOQPRkO83_sid_5hkZcPiSBPzGIpag8Xeo_1742423396.wav,First,fərst
,,1.8639737704918034,2.4421508196721313,she,,[],Correct,[],,"First, she tied tiny knots in a plain white shirt.",uid_b7tT96cSBaaiNnMJ2KcuOQPRkO83_sid_5hkZcPiSBPzGIpag8Xeo_1742423396.wav,she,ʃʌ
,,2.453846756315631,3.1900007955540777,tied,tie,['taɪ'],Grammatical Error,['Omission'],,"First, she tied tiny knots in a plain white shirt.",uid_b7tT96cSBaaiNnMJ2KcuOQPRkO83_sid_5hkZcPiSBPzGIpag8Xeo_1742423396.wav,tie,taɪ
,,3.2021353262318453,3.6227947772252436,tiny,,[],Correct,[],,"First, she tied tiny knots in a plain white shirt.",uid_b7tT96cSBaaiNnMJ2KcuOQPRkO83_sid_5hkZcPiSBPzGIpag8Xeo_1742423396.wav,tiny,taɪni
,,3.6335807524108734,4.313107557861747,knots,,[],Correct,[],,"First, she tied tiny knots in a plain white shirt.",uid_b7tT96cSBaaiNnMJ2KcuOQPRkO83_sid_5hkZcPiSBPzGIpag8Xeo_1742423396.wav,knots,nɑts
,,4.906345327451845,5.2541983350040775,in,,[],Correct,[],,"First, she tied tiny knots in a plain white shirt.",uid_b7tT96cSBaaiNnMJ2KcuOQPRkO83_sid_5hkZcPiSBPzGIpag8Xeo_1742423396.wav,in,ʌn
,,5.267680927423688,5.579130713255339,a,,[],Correct,[],,"First, she tied tiny knots in a plain white shirt.",uid_b7tT96cSBaaiNnMJ2KcuOQPRkO83_sid_5hkZcPiSBPzGIpag8Xeo_1742423396.wav,a,ʌ
,,5.604747712915145,5.961296703157372,plain,,[],Correct,[],,"First, she tied tiny knots in a plain white shirt.",uid_b7tT96cSBaaiNnMJ2KcuOQPRkO83_sid_5hkZcPiSBPzGIpag8Xeo_1742423396.wav,plain,pleɪn
,,5.997652690991408,6.367503715346204,white,,[],Correct,[],,"First, she tied tiny knots in a plain white shirt.",uid_b7tT96cSBaaiNnMJ2KcuOQPRkO83_sid_5hkZcPiSBPzGIpag8Xeo_1742423396.wav,white,waɪt
,,6.376015472799943,6.918640010475841,shirt,,[],Correct,[],,"First, she tied tiny knots in a plain white shirt.",uid_b7tT96cSBaaiNnMJ2KcuOQPRkO83_sid_5hkZcPiSBPzGIpag8Xeo_1742423396.wav,shirt,ʃərt
,,0.7663213114754098,2.086609836065574,Next,,['Nex (nɛks)'],Phonological Error,['Consonant Omission'],,"Next, she dipped the shirt into bright, swirling dye.",uid_b7tT96cSBaaiNnMJ2KcuOQPRkO83_sid_5hkZcPiSBPzGIpag8Xeo_1742423396.wav,Nex (nɛks),Nex (nɛks)
,,2.2251016393442624,3.2499409836065576,she,,[],Correct,[],,"Next, she dipped the shirt into bright, swirling dye.",uid_b7tT96cSBaaiNnMJ2KcuOQPRkO83_sid_5hkZcPiSBPzGIpag8Xeo_1742423396.wav,she,ʃʌ
,,3.25671540733352,3.7161644833176095,dipped,dip,['dɪp'],Grammatical Error,['Substitution'],,"Next, she dipped the shirt into bright, swirling dye.",uid_b7tT96cSBaaiNnMJ2KcuOQPRkO83_sid_5hkZcPiSBPzGIpag8Xeo_1742423396.wav,dip,dɪp
,,3.717979550008089,3.9637644075974516,the,,[],Correct,[],,"Next, she dipped the shirt into bright, swirling dye.",uid_b7tT96cSBaaiNnMJ2KcuOQPRkO83_sid_5hkZcPiSBPzGIpag8Xeo_1742423396.wav,the,ðɪ
,,3.9656334112228424,4.432162343747832,shirt,,[],Correct,[],,"Next, she dipped the shirt into bright, swirling dye.",uid_b7tT96cSBaaiNnMJ2KcuOQPRkO83_sid_5hkZcPiSBPzGIpag8Xeo_1742423396.wav,shirt,ʃərt
,,4.436566291073927,4.980712426532277,into,,[],Correct,[],,"Next, she dipped the shirt into bright, swirling dye.",uid_b7tT96cSBaaiNnMJ2KcuOQPRkO83_sid_5hkZcPiSBPzGIpag8Xeo_1742423396.wav,into,ɪntu
,,4.991997062777819,5.3412744759779445,bright,,[],Correct,[],,"Next, she dipped the shirt into bright, swirling dye.",uid_b7tT96cSBaaiNnMJ2KcuOQPRkO83_sid_5hkZcPiSBPzGIpag8Xeo_1742423396.wav,bright,bɹaɪt
,,5.353176547735841,6.174065520547504,swirling,,[],Correct,[],,"Next, she dipped the shirt into bright, swirling dye.",uid_b7tT96cSBaaiNnMJ2KcuOQPRkO83_sid_5hkZcPiSBPzGIpag8Xeo_1742423396.wav,swirling,swˈərlɪŋ
,,6.65805786289889,7.566729760548794,dye,,[],Correct,[],,"Next, she dipped the shirt into bright, swirling dye.",uid_b7tT96cSBaaiNnMJ2KcuOQPRkO83_sid_5hkZcPiSBPzGIpag8Xeo_1742423396.wav,dye,daɪ
,,0.8882360655737704,1.7634098360655739,Lila,,[],Correct,[],,Lila waited patiently for the colors to dry.,uid_b7tT96cSBaaiNnMJ2KcuOQPRkO83_sid_5hkZcPiSBPzGIpag8Xeo_1742423396.wav,Lila,lˈilʌ
,,1.7730255172343223,2.337243058431032,waited,wait,['weɪt'],Grammatical Error,"['Omission', 'Substitution']",,Lila waited patiently for the colors to dry.,uid_b7tT96cSBaaiNnMJ2KcuOQPRkO83_sid_5hkZcPiSBPzGIpag8Xeo_1742423396.wav,wait,weɪt
,,2.354925040580921,3.343511330711908,patiently,,[],Correct,[],,Lila waited patiently for the colors to dry.,uid_b7tT96cSBaaiNnMJ2KcuOQPRkO83_sid_5hkZcPiSBPzGIpag8Xeo_1742423396.wav,patiently,peɪʃʌntli
,,3.356371014298375,3.655358087411162,for,,[],Correct,[],,Lila waited patiently for the colors to dry.,uid_b7tT96cSBaaiNnMJ2KcuOQPRkO83_sid_5hkZcPiSBPzGIpag8Xeo_1742423396.wav,for,fər
,,3.6602369393100522,4.19302882515045,the,colors,['kʌləɹz'],Visual Tracking Error,['Wrong Order'],,Lila waited patiently for the colors to dry.,uid_b7tT96cSBaaiNnMJ2KcuOQPRkO83_sid_5hkZcPiSBPzGIpag8Xeo_1742423396.wav,colors,kʌləɹz
,,4.198676561474552,4.540308359331681,to,,[],Correct,[],,Lila waited patiently for the colors to dry.,uid_b7tT96cSBaaiNnMJ2KcuOQPRkO83_sid_5hkZcPiSBPzGIpag8Xeo_1742423396.wav,to,toʊ
,,4.549615769539649,5.002934885926993,dry,,[],Correct,[],,Lila waited patiently for the colors to dry.,uid_b7tT96cSBaaiNnMJ2KcuOQPRkO83_sid_5hkZcPiSBPzGIpag8Xeo_1742423396.wav,dry,dɹaɪ
,,0.780432786885246,2.153416393442623,When,,[],Correct,[],,"When she untied the knots, she was surprised!",uid_b7tT96cSBaaiNnMJ2KcuOQPRkO83_sid_5hkZcPiSBPzGIpag8Xeo_1742423396.wav,When,wɪn
,,2.586990163934426,4.4802622950819675,When,,[],Disfluency Error,['Word Repetition'],,"When she untied the knots, she was surprised!",uid_b7tT96cSBaaiNnMJ2KcuOQPRkO83_sid_5hkZcPiSBPzGIpag8Xeo_1742423396.wav,When,wɪn
,,4.884931147540984,6.662583606557377,she,,[],Correct,[],,"When she untied the knots, she was surprised!",uid_b7tT96cSBaaiNnMJ2KcuOQPRkO83_sid_5hkZcPiSBPzGIpag8Xeo_1742423396.wav,she,ʃʌ
,,6.763750819672131,8.339068852459016,untied,,[],Correct,[],,"When she untied the knots, she was surprised!",uid_b7tT96cSBaaiNnMJ2KcuOQPRkO83_sid_5hkZcPiSBPzGIpag8Xeo_1742423396.wav,untied,ʌntˈaɪd
,,8.452885192331946,8.88645896282375,the,,[],Correct,[],,"When she untied the knots, she was surprised!",uid_b7tT96cSBaaiNnMJ2KcuOQPRkO83_sid_5hkZcPiSBPzGIpag8Xeo_1742423396.wav,the,ðɪ
,,8.897735832882606,9.686483944873785,knots,,[],Correct,[],,"When she untied the knots, she was surprised!",uid_b7tT96cSBaaiNnMJ2KcuOQPRkO83_sid_5hkZcPiSBPzGIpag8Xeo_1742423396.wav,knots,nɑts
,,10.258983455689501,10.645470030565178,she,,[],Correct,[],,"When she untied the knots, she was surprised!",uid_b7tT96cSBaaiNnMJ2KcuOQPRkO83_sid_5hkZcPiSBPzGIpag8Xeo_1742423396.wav,she,ʃʌ
,,10.652700863476621,10.843972280634482,was,,[],Correct,[],,"When she untied the knots, she was surprised!",uid_b7tT96cSBaaiNnMJ2KcuOQPRkO83_sid_5hkZcPiSBPzGIpag8Xeo_1742423396.wav,was,wʌz
,,10.84660079912293,12.532549888504073,surprised,surprise,['səɹpɹaɪz'],Grammatical Error,['Omission'],,"When she untied the knots, she was surprised!",uid_b7tT96cSBaaiNnMJ2KcuOQPRkO83_sid_5hkZcPiSBPzGIpag8Xeo_1742423396.wav,surprise,səɹpɹaɪz
,,0.8278399476720242,1.2306830917343217,The,,[],Correct,[],,"The shirt was a dazzling display of pink, blue, and yellow.",uid_b7tT96cSBaaiNnMJ2KcuOQPRkO83_sid_5hkZcPiSBPzGIpag8Xeo_1742423396.wav,The,ðɪ
,,1.2318379896346017,2.0785359208961385,shirt,,[],Correct,[],,"The shirt was a dazzling display of pink, blue, and yellow.",uid_b7tT96cSBaaiNnMJ2KcuOQPRkO83_sid_5hkZcPiSBPzGIpag8Xeo_1742423396.wav,shirt,ʃərt
,,3.934701250127823,4.473236188050748,was,,[],Correct,[],,"The shirt was a dazzling display of pink, blue, and yellow.",uid_b7tT96cSBaaiNnMJ2KcuOQPRkO83_sid_5hkZcPiSBPzGIpag8Xeo_1742423396.wav,was,wʌz
,,4.499920277610975,4.907460230633729,a,,[],Correct,[],,"The shirt was a dazzling display of pink, blue, and yellow.",uid_b7tT96cSBaaiNnMJ2KcuOQPRkO83_sid_5hkZcPiSBPzGIpag8Xeo_1742423396.wav,a,ʌ
,,4.948699429562021,6.171319288630284,dazzling,,['dazzeling (dæzelɪŋ)'],Phonological Error,['Vowel Insertion'],,"The shirt was a dazzling display of pink, blue, and yellow.",uid_b7tT96cSBaaiNnMJ2KcuOQPRkO83_sid_5hkZcPiSBPzGIpag8Xeo_1742423396.wav,dazzeling (dæzelɪŋ),dazzeling (dæzelɪŋ)
,,6.219836097765522,7.638948434184042,display,,['dɪs|pleɪ'],Disfluency Error,['Broken Word'],,"The shirt was a dazzling display of pink, blue, and yellow.",uid_b7tT96cSBaaiNnMJ2KcuOQPRkO83_sid_5hkZcPiSBPzGIpag8Xeo_1742423396.wav,dɪs|pleɪ,dɪs|pleɪ
,,7.697168427473007,8.046488387206796,of,,[],Correct,[],,"The shirt was a dazzling display of pink, blue, and yellow.",uid_b7tT96cSBaaiNnMJ2KcuOQPRkO83_sid_5hkZcPiSBPzGIpag8Xeo_1742423396.wav,of,ʌ
,,8.06832088469016,8.512248333518516,pink,,[],Correct,[],,"The shirt was a dazzling display of pink, blue, and yellow.",uid_b7tT96cSBaaiNnMJ2KcuOQPRkO83_sid_5hkZcPiSBPzGIpag8Xeo_1742423396.wav,pink,pɪŋk
,,8.57046832680748,9.356438236208508,blue,,[],Correct,[],,"The shirt was a dazzling display of pink, blue, and yellow.",uid_b7tT96cSBaaiNnMJ2KcuOQPRkO83_sid_5hkZcPiSBPzGIpag8Xeo_1742423396.wav,blue,blu
,,9.443768226141955,9.756700690070142,and,,[],Correct,[],,"The shirt was a dazzling display of pink, blue, and yellow.",uid_b7tT96cSBaaiNnMJ2KcuOQPRkO83_sid_5hkZcPiSBPzGIpag8Xeo_1742423396.wav,and,ʌnd
,,9.763911491144176,10.344487372083222,yellow,,['yella (jɛlɑ)'],Phonological Error,"['Vowel Substitution', 'Consonant Omission']",,"The shirt was a dazzling display of pink, blue, and yellow.",uid_b7tT96cSBaaiNnMJ2KcuOQPRkO83_sid_5hkZcPiSBPzGIpag8Xeo_1742423396.wav,yella (jɛlɑ),yella (jɛlɑ)
,,1.0146767954016913,1.1652619885422357,Her,,[],Correct,[],,"Her friend, Kyle, saw the shirt and said, ""Wow, it looks like a rainbow in the sky!""",uid_b7tT96cSBaaiNnMJ2KcuOQPRkO83_sid_5hkZcPiSBPzGIpag8Xeo_1742423396.wav,Her,ər
,,1.1746677939552,1.8009052725664567,friend,,[],Correct,[],,"Her friend, Kyle, saw the shirt and said, ""Wow, it looks like a rainbow in the sky!""",uid_b7tT96cSBaaiNnMJ2KcuOQPRkO83_sid_5hkZcPiSBPzGIpag8Xeo_1742423396.wav,friend,fɹɛnd
,,2.5572991053020577,3.6659629048399247,Kyle,,['Kylie (kaɪli)'],Phonological Error,['Vowel Insertion'],,"Her friend, Kyle, saw the shirt and said, ""Wow, it looks like a rainbow in the sky!""",uid_b7tT96cSBaaiNnMJ2KcuOQPRkO83_sid_5hkZcPiSBPzGIpag8Xeo_1742423396.wav,Kylie (kaɪli),Kylie (kaɪli)
,,3.6791110292456835,4.1242670148288685,saw,,[],Correct,[],,"Her friend, Kyle, saw the shirt and said, ""Wow, it looks like a rainbow in the sky!""",uid_b7tT96cSBaaiNnMJ2KcuOQPRkO83_sid_5hkZcPiSBPzGIpag8Xeo_1742423396.wav,saw,sɔ
,,4.128023376140412,4.327522362948809,the,her,[' hɜɹ'],Mixed Error+Phonological+Orthographic Sub.,"['Consonant Substitution', 'Vowel Substitution', 'Unrelated']",,"Her friend, Kyle, saw the shirt and said, ""Wow, it looks like a rainbow in the sky!""",uid_b7tT96cSBaaiNnMJ2KcuOQPRkO83_sid_5hkZcPiSBPzGIpag8Xeo_1742423396.wav,her, hɜɹ
,,4.336630772825455,5.03112687168753,shirt,,[],Correct,[],,"Her friend, Kyle, saw the shirt and said, ""Wow, it looks like a rainbow in the sky!""",uid_b7tT96cSBaaiNnMJ2KcuOQPRkO83_sid_5hkZcPiSBPzGIpag8Xeo_1742423396.wav,shirt,ʃərt
,,5.047005945882157,5.543432760231221,and,,[],Correct,[],,"Her friend, Kyle, saw the shirt and said, ""Wow, it looks like a rainbow in the sky!""",uid_b7tT96cSBaaiNnMJ2KcuOQPRkO83_sid_5hkZcPiSBPzGIpag8Xeo_1742423396.wav,and,ʌnd
,,5.557640465688943,6.171905968292584,said,,[],Correct,[],,"Her friend, Kyle, saw the shirt and said, ""Wow, it looks like a rainbow in the sky!""",uid_b7tT96cSBaaiNnMJ2KcuOQPRkO83_sid_5hkZcPiSBPzGIpag8Xeo_1742423396.wav,said,saɪd
,,6.555508506653225,7.2274397503176155,and,,[],Disfluency Error,"['Word Repetition', 'Repair']",,"Her friend, Kyle, saw the shirt and said, ""Wow, it looks like a rainbow in the sky!""",uid_b7tT96cSBaaiNnMJ2KcuOQPRkO83_sid_5hkZcPiSBPzGIpag8Xeo_1742423396.wav,and,ʌnd
,,7.254182874329844,8.096604135043409,said,,[],Disfluency Error,"['Word Repetition', 'Repair']",,"Her friend, Kyle, saw the shirt and said, ""Wow, it looks like a rainbow in the sky!""",uid_b7tT96cSBaaiNnMJ2KcuOQPRkO83_sid_5hkZcPiSBPzGIpag8Xeo_1742423396.wav,said,saɪd
,,8.157613225688841,9.198103770915417,Wow,woah,['woʊ'],Mixed Error+Orthographic Sub.+Phonological,"['Contextual', 'Consonant Substitution', 'Vowel Substitution']",,"Her friend, Kyle, saw the shirt and said, ""Wow, it looks like a rainbow in the sky!""",uid_b7tT96cSBaaiNnMJ2KcuOQPRkO83_sid_5hkZcPiSBPzGIpag8Xeo_1742423396.wav,woah,woʊ
,,9.225683038379254,9.624328813538352,it,,[],Correct,[],,"Her friend, Kyle, saw the shirt and said, ""Wow, it looks like a rainbow in the sky!""",uid_b7tT96cSBaaiNnMJ2KcuOQPRkO83_sid_5hkZcPiSBPzGIpag8Xeo_1742423396.wav,it,ʌt
,,9.651071937550581,10.450870694001852,looks,,[],Correct,[],,"Her friend, Kyle, saw the shirt and said, ""Wow, it looks like a rainbow in the sky!""",uid_b7tT96cSBaaiNnMJ2KcuOQPRkO83_sid_5hkZcPiSBPzGIpag8Xeo_1742423396.wav,looks,lʊks
,,10.51271531598802,10.92138991567942,like,,[],Correct,[],,"Her friend, Kyle, saw the shirt and said, ""Wow, it looks like a rainbow in the sky!""",uid_b7tT96cSBaaiNnMJ2KcuOQPRkO83_sid_5hkZcPiSBPzGIpag8Xeo_1742423396.wav,like,laɪk
,,10.928526256397516,11.230127214309931,a,,[],Correct,[],,"Her friend, Kyle, saw the shirt and said, ""Wow, it looks like a rainbow in the sky!""",uid_b7tT96cSBaaiNnMJ2KcuOQPRkO83_sid_5hkZcPiSBPzGIpag8Xeo_1742423396.wav,a,ʌ
,,11.244678005678756,12.102710950050621,rainbow,,[],Correct,[],,"Her friend, Kyle, saw the shirt and said, ""Wow, it looks like a rainbow in the sky!""",uid_b7tT96cSBaaiNnMJ2KcuOQPRkO83_sid_5hkZcPiSBPzGIpag8Xeo_1742423396.wav,rainbow,ɹeɪmboʊ
,,12.109346287653809,12.235074584871143,in,,[],Correct,[],,"Her friend, Kyle, saw the shirt and said, ""Wow, it looks like a rainbow in the sky!""",uid_b7tT96cSBaaiNnMJ2KcuOQPRkO83_sid_5hkZcPiSBPzGIpag8Xeo_1742423396.wav,in,ʌn
,,12.270713845556548,12.446558553172967,the,,[],Run-on,[],,"Her friend, Kyle, saw the shirt and said, ""Wow, it looks like a rainbow in the sky!""",uid_b7tT96cSBaaiNnMJ2KcuOQPRkO83_sid_5hkZcPiSBPzGIpag8Xeo_1742423396.wav,the,ðɪ
,,12.498369851859225,13.11003255958523,sky,,[],Correct,[],,"Her friend, Kyle, saw the shirt and said, ""Wow, it looks like a rainbow in the sky!""",uid_b7tT96cSBaaiNnMJ2KcuOQPRkO83_sid_5hkZcPiSBPzGIpag8Xeo_1742423396.wav,sky,skaɪ
,,1.045326758104738,1.7372335170407314,Lila,,[],Correct,[],,Lila smiled with pride.,uid_b7tT96cSBaaiNnMJ2KcuOQPRkO83_sid_5hkZcPiSBPzGIpag8Xeo_1742423396.wav,Lila,lˈilʌ
,,1.7422112635078968,2.7228273175394846,smiled,smile,['smaɪl'],Mixed Error+Orthographic Sub.+Phonological+Grammatical,"['Phonological', 'Consonant Omission', 'Omission']",,Lila smiled with pride.,uid_b7tT96cSBaaiNnMJ2KcuOQPRkO83_sid_5hkZcPiSBPzGIpag8Xeo_1742423396.wav,smile,smaɪl
,,4.061841117206982,4.465038581047381,with,,[],Correct,[],,Lila smiled with pride.,uid_b7tT96cSBaaiNnMJ2KcuOQPRkO83_sid_5hkZcPiSBPzGIpag8Xeo_1742423396.wav,with,wɪð
,,4.479971820448878,4.992679706566916,pride,pry,['pɹaɪ'],Mixed Error+Orthographic Sub.+Phonological,"['Phonological', 'Consonant Omission']",,Lila smiled with pride.,uid_b7tT96cSBaaiNnMJ2KcuOQPRkO83_sid_5hkZcPiSBPzGIpag8Xeo_1742423396.wav,pry,pɹaɪ
,,1.0623360915892088,1.4706907163908411,She,,[],Correct,[],,She knew she would try tie dye again.,uid_b7tT96cSBaaiNnMJ2KcuOQPRkO83_sid_5hkZcPiSBPzGIpag8Xeo_1742423396.wav,She,ʃʌ
,,1.4737610519156652,1.8180772500566766,knew,know,['noʊ'],Mixed Error+Orthographic Sub.+Phonological+Grammatical+Run-on Word,"['Phonological', 'Vowel Substitution', 'Substitution']",,She knew she would try tie dye again.,uid_b7tT96cSBaaiNnMJ2KcuOQPRkO83_sid_5hkZcPiSBPzGIpag8Xeo_1742423396.wav,know,noʊ
,,1.819393108138744,2.2005533325776465,she,,[],Run-on,[],,She knew she would try tie dye again.,uid_b7tT96cSBaaiNnMJ2KcuOQPRkO83_sid_5hkZcPiSBPzGIpag8Xeo_1742423396.wav,she,ʃʌ
,,2.2023078100204034,2.380387270460213,would,,[],Run-on,[],,She knew she would try tie dye again.,uid_b7tT96cSBaaiNnMJ2KcuOQPRkO83_sid_5hkZcPiSBPzGIpag8Xeo_1742423396.wav,would,ʌd
,,2.3817031285422807,3.1080567898435727,try,,[],Run-on,[],,She knew she would try tie dye again.,uid_b7tT96cSBaaiNnMJ2KcuOQPRkO83_sid_5hkZcPiSBPzGIpag8Xeo_1742423396.wav,try,tɹaɪ
,,3.3181554636136927,3.598871854454772,,to,['tu'],Structural Error,['Word Insertion'],,She knew she would try tie dye again.,uid_b7tT96cSBaaiNnMJ2KcuOQPRkO83_sid_5hkZcPiSBPzGIpag8Xeo_1742423396.wav,to,tu
,,3.622118680571299,3.972575549761959,tie,,[],Correct,[],,She knew she would try tie dye again.,uid_b7tT96cSBaaiNnMJ2KcuOQPRkO83_sid_5hkZcPiSBPzGIpag8Xeo_1742423396.wav,tie,taɪ
,,3.9738914078440257,4.233554069372024,dye,,[],Correct,[],,She knew she would try tie dye again.,uid_b7tT96cSBaaiNnMJ2KcuOQPRkO83_sid_5hkZcPiSBPzGIpag8Xeo_1742423396.wav,dye,daɪ
,,4.234869927454092,4.680068578553616,again,,[],Run-on,[],,She knew she would try tie dye again.,uid_b7tT96cSBaaiNnMJ2KcuOQPRkO83_sid_5hkZcPiSBPzGIpag8Xeo_1742423396.wav,again,ʌgˈɛn
,,1.0662426363636361,1.2427473939393938,It,,[],Correct,[],,It was fun and full of delightful surprises!,uid_b7tT96cSBaaiNnMJ2KcuOQPRkO83_sid_5hkZcPiSBPzGIpag8Xeo_1742423396.wav,It,ʌt
,,1.2446711515151514,1.4923549393939393,was,,[],Correct,[],,It was fun and full of delightful surprises!,uid_b7tT96cSBaaiNnMJ2KcuOQPRkO83_sid_5hkZcPiSBPzGIpag8Xeo_1742423396.wav,was,wʌz
,,1.4937977575757575,2.0319689393939395,fun,,[],Run-on,[],,It was fun and full of delightful surprises!,uid_b7tT96cSBaaiNnMJ2KcuOQPRkO83_sid_5hkZcPiSBPzGIpag8Xeo_1742423396.wav,fun,fʌn
